Gia_tri,So_luong
"['microsoft office', 'thiết kế mạch điện tử công suất', 'kiểm thử và gỡ lỗi firmware', 'sử dụng các công cụ lập trình nhúng (ide, debugger)', 'lập trình nhúng (c c++)', 'hiểu biết về vi điều khiển vi xử lý', 'kĩ năng phân tích tổng hợp', 'kỹ năng báo cáo', 'tư duy logic', 'kỹ năng giải quyết vấn đề']",1
"['khả năng làm việc nhóm', 'khả năng giao tiếp và trình bày ý tưởng', 'hiểu biết về các thể loại game khác nhau', 'kiến thức về game design cơ bản', 'khả năng sáng tạo và tư duy logic', 'kỹ năng quản lý thời gian và công việc', 'kinh nghiệm làm game cá nhân (portfolio)', 'hiểu biết về game balance và game mechanics', 'kỹ năng lập trình cơ bản (c#, c++, java, python)', 'hiểu biết về level design', 'hiểu biết về thị trường game và xu hướng hiện nay']",1
"['kỹ năng giải quyết vấn đề', 'giao tiếp tốt', 'kỹ năng thuyết trình và trình bày', 'kỹ năng lắng nghe và thấu hiểu khách hàng', 'kiến thức về website và internet']",1
"['kinh doanh bán hàng', 'kinh doanh thương mại điện tử', 'phần mềm quản lý bán hàng (crm)', 'kinh nghiệm sử dụng phần mềm quản lý bán hàng', 'phần mềm quản lý bán hàng', 'tư vấn kinh doanh']",1
"['giao tiếp', 'phân tích nghiệp vụ', 'thu thập yêu cầu', 'mô hình hóa quy trình nghiệp vụ', 'viết tài liệu đặc tả yêu cầu']",1
"['seo/sem', 'social media marketing', 'content marketing', 'digital marketing', 'marketing strategy', 'market research', 'project management', 'marketing automation', 'brand management', 'public relations']",1
"['java', 'spring framework (spring boot, spring mvc)', 'restful apis', 'database (sql or nosql)', 'data structures and algorithms']",1
"['phân tích nghiệp vụ', 'thu thập yêu cầu', 'mô hình hóa quy trình', 'viết tài liệu đặc tả', 'giao tiếp']",1
"['kiến thức về kiểm thử phần mềm', 'kinh nghiệm viết test case và test plan', 'kỹ năng lập trình (java, python, c#,...)', 'kinh nghiệm sử dụng các công cụ kiểm thử tự động (selenium, junit, testng, cucumber,...)', 'kinh nghiệm làm việc với ci cd (jenkins, gitlab ci,...)']",1
"['presales', 'it solution', 'kỹ năng giao tiếp', 'kỹ năng thuyết trình', 'kỹ năng giải quyết vấn đề', 'kiến thức về sản phẩm giải pháp phần mềm', 'kỹ năng phân tích nghiệp vụ']",1
"['thiết kế đồ họa', 'sáng tạo', 'vẽ tay vẽ kỹ thuật số', 'sử dụng phần mềm thiết kế (photoshop, illustrator, indesign,...)', 'tư duy thẩm mỹ', 'quản lý thời gian', 'thiết kế web', 'kỹ năng dựng hình 3d']",1
"['kỹ năng đọc hiểu bản vẽ kỹ thuật', 'kỹ năng khắc phục sự cố mạng', 'kiến thức về mạng truyền thông dữ liệu', 'hiểu biết về các thiết bị mạng (router, switch, olt, onu)', 'kỹ năng triển khai và cấu hình thiết bị mạng', 'chứng chỉ ccna, ccnp hoặc tương đương', 'kinh nghiệm với các công nghệ leased line khác nhau (ví dụ: sdh, ethernet, mpls)']",1
"['khả năng làm việc độc lập và theo nhóm', 'khả năng sáng tạo và tư duy hình ảnh tốt', 'hiểu biết về nguyên tắc thiết kế đồ họa (màu sắc, bố cục, typography)', 'khả năng đáp ứng tiến độ công việc', 'sử dụng thành thạo phần mềm thiết kế đồ họa 2d (photoshop, illustrator, coreldraw)', 'photoshop']",1
"['css', 'git', 'html', 'javascript', 'angular (khung công việc)']",1
"['an ninh mạng (cybersecurity)', 'tự động hóa cơ sở hạ tầng (infrastructure as code iac)', 'mạng máy tính (networking)', 'amazon web services (aws) hoặc microsoft azure hoặc google cloud platform (gcp)', 'kiến trúc hệ thống đám mây']",1
"['làm việc nhóm', 'giao tiếp', 'phân tích dữ liệu', 'lập kế hoạch', 'quản lý dự án', 'giải quyết vấn đề', 'triển khai sản phẩm', 'tư duy phản biện', 'quản lý rủi ro', 'kiến thức sản phẩm']",1
"['an toàn thông tin', 'phân tích rủi ro', 'ứng phó sự cố', 'bảo mật hệ thống', 'kiểm tra xâm nhập', 'kỹ năng giải quyết vấn đề']",1
"['giao tiếp', 'phân tích nghiệp vụ', 'giải quyết vấn đề', 'thu thập yêu cầu', 'mô hình hóa quy trình', 'hiểu biết về công nghệ']",1
"['kỹ năng giao tiếp và thuyết phục', 'kỹ năng tìm kiếm khách hàng tiềm năng (lead generation)', 'kỹ năng đàm phán và chốt sale', 'kỹ năng xử lý phản hồi và xử lý khiếu nại của khách hàng', 'hiểu biết về sản phẩm dịch vụ phần mềm', 'telesales', 'sales', 'tư vấn kinh doanh', 'tư vấn bán hàng']",1
"['aws', 'đàm phán', 'thuyết phục', 'bán hàng', 'giao tiếp', 'tìm kiếm khách hàng', 'xây dựng mối quan hệ', 'good at english']",1
"['lập trình', 'kiến thức về hệ điều hành', 'kiến thức về cơ sở dữ liệu', 'cấu trúc dữ liệu và giải thuật', 'gỡ lỗi (debugging)']",1
"['giao tiếp tốt', 'thành thạo tin học văn phòng', 'kỹ năng làm việc nhóm', 'kỹ năng lập kế hoạch và tổ chức', 'khả năng học hỏi nhanh']",1
"['java', 'lập trình hướng đối tượng (oop)', 'cấu trúc dữ liệu và giải thuật', 'kiến thức cơ bản về hệ quản trị cơ sở dữ liệu (ví dụ: mysql, postgresql)', 'java core']",1
"['unreal engine', 'c++']",1
"['tensorflow/pytorch', 'lập trình python', 'học sâu (deep learning)', 'xây dựng mô hình ngôn ngữ lớn (llms)']",1
"['phân tích dữ liệu', 'trực quan hóa dữ liệu', 'mô hình hóa dữ liệu', 'quản trị cơ sở dữ liệu (sql, nosql)', 'xây dựng báo cáo và bảng điều khiển (dashboard)']",1
"['c/c++', 'lập trình nhúng', 'vi điều khiển', 'rtos', 'gỡ lỗi']",1
"['kiến thức về may mặc', 'kỹ năng thiết kế rập', 'kỹ năng may', 'kỹ năng sử dụng phần mềm thiết kế (cad)', 'hiểu biết về các loại vải']",1
"['javascript', 'postgresql', 'python', 'xml', 'odoo development']",1
"['kỹ năng giải quyết vấn đề', 'khả năng làm việc nhóm', 'khả năng tự học và nghiên cứu', 'hiểu biết về cấu trúc dữ liệu và giải thuật', 'kiến thức về lập trình (ít nhất một ngôn ngữ)']",1
"['quản lý nhóm ', 'kiểm soát chất lượng', 'quản lý dự án', 'thiết kế sản phẩm', 'phân tích yêu cầu']",1
"['thiết kế đồ họa', 'sử dụng phần mềm thiết kế (photoshop, illustrator, figma,...)', 'sáng tạo', 'tư duy thẩm mỹ', 'kỹ năng giao tiếp']",1
"['khả năng làm việc độc lập và theo nhóm', 'sử dụng thành thạo các phần mềm thiết kế đồ họa (ví dụ: adobe photoshop, illustrator, indesign, figma, sketch)', 'khả năng giao tiếp và trình bày ý tưởng hiệu quả', 'hiểu biết về nguyên tắc thiết kế (ví dụ: bố cục, màu sắc, kiểu chữ, hình ảnh)', 'khả năng tư duy sáng tạo và giải quyết vấn đề']",1
"['lập kế hoạch kiểm thử', 'thiết kế test case', 'quản lý nhóm ', 'phân tích yêu cầu', 'báo cáo kết quả kiểm thử']",1
"['phân tích yêu cầu', 'viết testcase', 'thực hiện test case', 'báo cáo lỗi (bug reporting)', 'kiểm tra chức năng (functional testing)']",1
"['css', 'html', 'javascript', 'php', 'node.js']",1
"['thiết kế đồ họa', 'khả năng làm việc độc lập và nhóm', 'khả năng sáng tạo và tư duy hình ảnh', 'sử dụng thành thạo phần mềm thiết kế (photoshop, illustrator, indesign,...)', 'hiểu biết về màu sắc, bố cục và typography']",1
"['unity', 'storyboad', 'canvas', 'tư duy sáng tạo', 'kỹ năng giải quyết vấn đề', 'hiểu biết về các thể loại game', 'kỹ năng thiết kế level', 'kỹ năng viết tài liệu thiết kế game (gdd)', 'kỹ năng sử dụng các công cụ thiết kế game (unity, unreal engine,...)']",1
"['responsive design', 'ui libraries (material ui, ant design)', 'typescript', 'next.js', 'react', 'html', 'css']",1
"['kỹ năng giao tiếp', 'kỹ năng đàm phán', 'tiếng trung', 'kỹ năng thuyết phục', 'tiếng anh thành thạo', 'giao tiếp', 'kỹ năng quản lý thời gian', 'kỹ năng lập kế hoạch', 'tiếng anh', 'tự tin', 'nghiên cứu thị trường', 'chịu được áp lực']",1
"['quản lý nhóm ', 'giao tiếp', 'quản lý dự án', 'hỗ trợ kỹ thuật', 'khắc phục sự cố']",1
"['kỹ năng giao tiếp', 'triển khai phần mềm', 'kỹ năng làm việc nhóm', 'khả năng giải quyết vấn đề', 'khả năng đọc hiểu tài liệu kỹ thuật', 'triển khai phần mềm hr']",1
"['xây dựng mối quan hệ khách hàng', 'kỹ năng bán hàng b2b', 'thuyết trình và đàm phán', 'quản lý danh mục khách hàng (crm)', 'phân tích thị trường và nhu cầu khách hàng', 'tiếng anh giao tiếp', 'kinh nghiệm làm việc với các sản phẩm dịch vụ ict', 'am hiểu về thị trường ict']",1
"['kiến thức về kiểm thử phần mềm', 'kỹ năng viết test case', 'kỹ năng thực hiện test', 'kỹ năng phân tích kết quả test', 'kỹ năng báo cáo lỗi']",1
"['kubernetes (k8s)', 'ci cd (continuous integration continuous deployment)', 'on premises infrastructure management', 'linux system administration', 'scripting (e.g., bash, python)']",1
"['tư duy sáng tạo', 'thiết kế đồ họa', 'adobe creative suite (photoshop, illustrator, indesign)', 'xây dựng thương hiệu', 'quản lý dự án']",1
"['adobe photoshop', 'adobe illustrator', 'thiết kế website', 'html/css', 'thiết kế e card', 'tiếng anh', 'phân tích dữ liệu', 'quản lý dự án', 'kỹ năng làm việc nhóm', 'kỹ năng viết']",1
"['hiểu biết về ngành bán lẻ', 'phân tích thị trường bán lẻ', 'xây dựng chiến lược bán lẻ', 'quản lý danh mục sản phẩm', 'quản lý chuỗi cung ứng bán lẻ']",1
"['sáng tạo', 'tư duy thẩm mỹ', 'sử dụng thành thạo phần mềm thiết kế (photoshop, illustrator, indesign, autocad, sketchup,...)', 'kỹ năng vẽ tay (tùy chuyên môn)', 'hiểu biết về bố cục, màu sắc, typography']",1
['phân tích nghiệp vụ'],1
"['phân tích dữ liệu', 'quản lý chất lượng', 'kiểm tra chất lượng', 'xác định lỗi']",1
"['swift', 'xcode', 'ios sdk', 'kiến trúc phần mềm (mvc, mvvm, viper)', 'objective c (tùy thuộc vào dự án)']",1
"['vận hành máy cnc', 'kiểm tra chất lượng sản phẩm', 'đọc và hiểu bản vẽ kỹ thuật', 'khắc phục sự cố máy móc cơ bản', 'lập trình cnc (g code, fanuc, siemens, heidenhain, ...)']",1
"['khả năng làm việc độc lập và theo nhóm', 'kỹ năng vẽ tay (tùy thuộc vào yêu cầu công việc)', 'hiểu biết về màu sắc, bố cục, nguyên tắc thiết kế', 'khả năng sáng tạo và tư duy hình ảnh tốt', 'sử dụng thành thạo phần mềm đồ họa (photoshop, illustrator, corel painter, procreate,...)', 'illustration', 'indesign']",1
"['giao tiếp', 'thuyết trình', 'tư vấn', 'bán hàng', 'giải quyết vấn đề']",1
"['phân tích nghiệp vụ', 'quản lý nhóm ', 'giao tiếp', 'lập kế hoạch', 'quản lý dự án']",1
"['erp', 'erp software']",1
"['product strategy', 'mobile app development lifecycle', 'user research', 'data analysis', 'a b testing', 'leadership', 'ux ui design principles', 'mobile app marketing', 'competitive analysis', 'technical proficiency (understanding of mobile technologies)', 'prototyping', 'market analysis', 'project management', 'problem-solving']",1
"['thiết kế đồ họa', 'sử dụng thành thạo photoshop', 'sử dụng thành thạo illustrator', 'hiểu biết về bố cục, màu sắc, typography', 'thiết kế ảnh sản phẩm', 'kỹ năng giải quyết vấn đề', 'chụp ảnh sản phẩm', 'cập nhật xu hướng thiết kế', 'hiểu biết về các kênh tmđt (shopee, lazada, tiki,...)', 'hiểu biết về các quy định thiết kế của các sàn tmđt']",1
"['c#', '.net framework .net core .net', 'thiết kế cơ sở dữ liệu', 'asp.net mvc asp.net core mvc', 'sql server t sql']",1
"['kỹ năng đàm phán', 'kỹ năng bán hàng', 'kỹ năng giao tiếp và thuyết trình', 'kỹ năng xây dựng mối quan hệ khách hàng', 'hiểu biết về tên miền, hosting, server']",1
"['giao tiếp', 'quản lý dự án', 'lãnh đạo', 'giải quyết vấn đề', 'quản lý rủi ro']",1
"['thiết kế hệ thống', 'phân tích yêu cầu', 'quản lý dự án', 'giao tiếp', 'giải quyết vấn đề']",1
['hiểu biết cơ bản về an ninh mạng'],1
"['git', 'svn', 'agile environment', 'lập trình c', 'ipc', 'lập trình c']",1
"['itil framework', 'quản lý sự cố (incident management)', 'quản lý cấu hình (configuration management)', 'quản lý vấn đề (problem management)', 'quản lý thay đổi (change management)']",1
"['kiểm thử phần mềm', 'viết test case', 'phân tích yêu cầu', 'báo cáo lỗi', 'giao tiếp']",1
"['quản lý thời gian', 'quản lý dự án', 'quản lý ngân sách', 'quản lý rủi ro', 'lập kế hoạch dự án', 'linux', 'vmware', 'server', 'linux server', 'quản trị hệ thống mạng', 'quản lý hệ thống mạng', 'kiến thức về công nghệ thông tin']",1
"['javascript', 'reactjs', 'html', 'css', 'restful api', 'reactjs']",1
"['giám sát và khắc phục sự cố hệ thống', 'quản trị hệ thống linux windows server', 'an ninh mạng và bảo mật thông tin', 'quản trị cơ sở dữ liệu (sql, mysql, postgresql...)', 'kiến trúc hệ thống máy chủ và lưu trữ']",1
"['quản lý dự án', 'quản lý rủi ro', 'lập kế hoạch dự án', 'phân tích nghiệp vụ', 'giao tiếp']",1
"['làm việc nhóm', 'quản lý thời gian hiệu quả', 'kỹ năng tổ chức và lập kế hoạch', 'sử dụng thành thạo các phần mềm văn phòng (word, excel, powerpoint)', 'giao tiếp hiệu quả (viết và nói)']",1
"['tiếng nhật (n2 trở lên)', 'kỹ năng giao tiếp (tiếng nhật và tiếng việt)', 'kỹ năng hỗ trợ khách hàng', 'kỹ năng giải quyết vấn đề', 'kỹ năng làm việc nhóm']",1
"['thiết kế đồ họa', 'khả năng làm việc độc lập và nhóm', 'khả năng sáng tạo và tư duy hình ảnh', 'sử dụng thành thạo phần mềm thiết kế (photoshop, illustrator, indesign)', 'hiểu biết về màu sắc, bố cục và typography']",1
"['khả năng làm việc độc lập và nhóm', 'khả năng sáng tạo và tư duy hình ảnh', 'sử dụng thành thạo phần mềm đồ họa (photoshop, illustrator, indesign)', 'kỹ năng thiết kế đồ họa (typography, màu sắc, bố cục)', 'quản lý thời gian và deadline hiệu quả', 'hiểu biết về xu hướng thiết kế hiện đại']",1
"['react native', 'team leadership', 'agile development', 'javascript/typescript', 'mobile development (ios & android)', 'native mobile development (swift kotlin)']",1
"['kỹ năng giải quyết vấn đề', 'phân tích nghiệp vụ', 'thu thập và phân tích dữ liệu', 'mô hình hóa quy trình', 'viết tài liệu (soạn thảo báo cáo, tài liệu yêu cầu)', 'giao tiếp hiệu quả (trình bày, thuyết trình)']",1
"['sql', 'excel', 'phân tích dữ liệu', 'thống kê', 'trực quan hóa dữ liệu (data visualization)', 'kỹ năng làm việc nhóm', 'kỹ năng trình bày', 'kỹ năng viết báo cáo', 'hiểu biết về cơ sở dữ liệu', 'kỹ năng tự học', 'kinh nghiệm làm việc với dữ liệu lớn (big data)', 'kiến thức về lĩnh vực kinh doanh liên quan']",1
"['ai', 'graphic design', 'thiết kế đồ họa', '2d graphics', 'thiết kế in ấn']",1
"['python', 'lập trình', 'tableu']",1
"['sap basis administration', 'sap system installation and configuration', 'sap performance tuning', 'sap security management', 'sap transport management']",1
"['nestjs', 'node.js', 'next.js']",1
"['kỹ năng xây dựng mối quan hệ', 'kỹ năng giao tiếp và đàm phán', 'kỹ năng thuyết trình và trình bày', 'kỹ năng tìm kiếm và phát triển khách hàng', 'hiểu biết về thị trường và sản phẩm']",1
"['lập trình', 'kỹ năng giảng dạy và truyền đạt kiến thức', 'coding skills (at least one language)', 'hiểu biết về các khóa học coding', 'kiến thức lập trình sâu rộng (ít nhất 1 ngôn ngữ lập trình)', 'kĩ năng giảng dạy', 'truyền đạt', 'soạn giáo trình', 'soạn giáo án bài giảng']",1
"['java', 'nodejs', 'python', 'english', 'algorithms', 'system design', 'microservices architecture', 'go (golang)', 'testing and debugging', 'backend development']",1
"['javascript', 'node.js', 'hiểu biết cơ bản về cntt', 'kiến thức về hệ thống cntt']",1
"['css', 'git', 'html', 'java', 'javascript', 'mariadb', 'sql', 'angular', 'microservice', 'restful apis', 'spring framework (spring boot, spring mvc)', 'mysql/mariadb', 'database design', 'reactjs or angularjs or vue.js']",1
"['kỹ năng giao tiếp', 'kỹ năng tư vấn', 'kỹ năng thuyết trình', 'kỹ năng phân tích vấn đề', 'kiến thức về công nghệ bán lẻ']",1
"['css', 'html', 'javascript', 'typescript', 'angular']",1
"['git', 'javascript', 'problem-solving', 'html/css', 'restful apis', 'backend (node.js, python, php, java, .net)', 'frameworks (react, angular, vue.js)', 'database (mysql, mongodb, postgresql)', 'seo', 'server administration', 'web security']",1
"['giải quyết vấn đề', 'mạng máy tính', 'khắc phục sự cố máy tính', 'hỗ trợ người dùng', 'phần cứng máy tính', 'an ninh mạng cơ bản', 'phân tích dữ liệu', 'quản trị hệ thống']",1
"['bán hàng', 'giao tiếp', 'thuyết trình', 'đàm phán', 'xây dựng mối quan hệ', 'phân tích thị trường', 'marketing', 'lập kế hoạch kinh doanh', 'quản lý thời gian', 'chăm sóc khách hàng', 'tư duy phản biện', 'làm việc nhóm', 'sử dụng các công cụ hỗ trợ bán hàng']",1
"['kỹ năng giao tiếp', 'tư duy sáng tạo', 'kỹ năng thiết kế', 'thành thạo các phần mềm edit video: premiere, after effects, capcut,…', 'sử dụng phần mềm thiết kế (photoshop, illustrator, indesign, autocad, sketch,...)', 'kỹ năng làm việc độc lập và theo nhóm']",1
"['android sdk', 'android studio', 'java hoặc kotlin', 'kiến trúc phần mềm (mvp, mvvm, mvi)', 'xử lý dữ liệu json, xml', 'tối ưu hóa hiệu năng ứng dụng']",1
"['khả năng làm việc độc lập và nhóm', 'khả năng sáng tạo và tư duy hình ảnh tốt', 'hiểu biết về xu hướng thiết kế hiện đại', 'sử dụng thành thạo phần mềm thiết kế đồ họa (photoshop, illustrator, indesign)', 'kỹ năng thiết kế đồ họa (typography, màu sắc, bố cục)', 'designer', 'photoshop', 'khả năng giao tiếp và trình bày ý tưởng', 'kỹ năng chụp ảnh và chỉnh sửa ảnh', 'hiểu biết về ux ui design', 'quản lý thời gian và làm việc dưới áp lực']",1
"['quản lý dự án', 'phân tích thị trường', 'quản lý rủi ro', 'lập kế hoạch kinh doanh', 'phân tích chiến lược']",1
"['product manager', 'project management', 'critical thinking', 'phân tích thị trường', 'data driven', 'ux designer', 'ai tools', 'advance english', 'product design', 'giao tiếp hiệu quả', 'agile/scrum', 'empathy', 'xây dựng chiến lược sản phẩm', 'xây dựng wireframe và prototype', 'thiết kế prototype', 'kỹ năng tạo mockup và prototype', 'gamification', 'onboarding design', 'kinh nghiệm với các công cụ quản lý sản phẩm (jira, asana, trello)', 'no code low code development']",1
"['kỹ năng giao tiếp', 'kỹ năng giải quyết vấn đề', 'kỹ năng thuyết trình', 'kiến thức về sản phẩm dịch vụ', 'kỹ năng phân tích yêu cầu khách hàng']",1
"['lập trình python', 'thu thập và xử lý dữ liệu', 'xây dựng mô hình học máy', 'kiến thức về các thuật toán học máy (regression, classification, clustering, deep learning)', 'đánh giá hiệu suất mô hình', 'ai', 'aws', 'cloud computing', 'mlops', 'kinh nghiệm với các đám mây (aws, gcp, azure)']",1
"['kỹ năng giao tiếp và đàm phán', 'kiến thức về mạng máy tính (tcp ip, routing, switching)', 'kỹ năng phân tích và giải quyết vấn đề', 'kỹ năng trình bày và thuyết trình', 'kiến thức về hệ thống cctv (camera quan sát)', 'kinh nghiệm làm việc với các thiết bị mạng của các hãng (cisco, juniper, huawei,...)', 'kinh nghiệm làm việc với các hệ thống cctv của các hãng (hikvision, dahua,...)', 'kỹ năng đào tạo và hướng dẫn khách hàng']",1
"['html/css', 'node.js', 'javascript/typescript', 'nestjs (nếu có)', 'vue.js react angular (ít nhất một)']",1
"['thiết kế đồ họa', 'sáng tạo', 'sử dụng thành thạo photoshop, illustrator', 'tư duy thẩm mỹ']",1
"['phân tích rủi ro cntt', 'kiểm toán cntt', 'đánh giá hệ thống cntt', 'kiến thức về các tiêu chuẩn và quy định cntt (ví dụ: iso 27001, cobit)', 'kỹ năng viết báo cáo kiểm toán']",1
"['swift-objective-c', 'ios sdk', 'xcode', 'ui ux design', 'debugging']",1
"['ui/ux', 'product design', 'thiết kế ux ui', 'nghiên cứu người dùng', 'xây dựng wireframe và prototype', 'kiến thức về design system', 'kỹ năng visual design']",1
"['.net', 'asp.net', 'c#', 'sql server']",1
"['làm việc nhóm', 'tư duy logic', 'lập trình', 'khả năng học hỏi nhanh', 'quản lý phiên bản (git)', 'kiến thức về cơ sở dữ liệu', 'cấu trúc dữ liệu và giải thuật', 'gỡ lỗi và kiểm thử']",1
"['kỹ năng cài đặt và cấu hình phần mềm', 'khả năng giải quyết vấn đề', 'kỹ năng giao tiếp', 'kỹ năng làm việc nhóm']",1
"['git', 'nodejs', 'reactjs', 'restful apis', 'javascript (es6+)']",1
"['kỹ năng giải quyết vấn đề', 'khả năng phân tích nhu cầu khách hàng', 'hiểu biết về chu trình bán hàng', 'cam kết với công việc và trách nhiệm']",1
"['hệ điều hành linux (centos, rhel, ubuntu)', 'mạng máy tính (tcp ip, routing, switching, firewalls)', 'quản trị hệ thống linux (tính khả dụng cao, giám sát, bảo mật)', 'tự động hóa (ansible, puppet, chef, saltstack)', 'kiến thức về container (docker, kubernetes)', 'quản lý dự án', 'cloud computing (aws, azure, gcp)', 'an ninh mạng (cybersecurity)', 'kiến thức về bảo mật mạng (ids ips, siem)']",1
"['sql', 'phân tích dữ liệu', 'thống kê', 'trực quan hóa dữ liệu', 'python hoặc r']",1
"['ngôn ngữ lập trình nhúng (c, c++, assembly)', 'thiết kế mạch điện tử cơ bản', 'hệ điều hành thời gian thực (rtos)', 'kiến trúc vi điều khiển vi xử lý', 'debug và test phần cứng phần mềm']",1
"['kiến thức về mạng máy tính', 'kiến thức cơ bản về linux', 'kiến thức về quản lý cấu hình (configuration management)', 'kiến thức về containerization (docker, kubernetes)', 'kiến thức về hệ thống ảo hóa (virtualization)', 'devops']",1
"['thiết kế đồ họa', 'sử dụng phần mềm thiết kế (autocad, sketchup, 3ds max, adobe creative suite)', 'thiết kế 2d, 3d', 'mỹ thuật', 'sáng tạo']",1
"['kotlin', 'android sdk', 'android studio', 'restful apis', 'json/xml']",1
"['khắc phục sự cố phần mềm', 'kiến thức về bảo mật thông tin']",1
"['phân tích thị trường', 'phát triển kinh doanh', 'giao tiếp và đàm phán']",1
"['xây dựng mối quan hệ', 'đàm phán', 'bán hàng', 'phát triển kinh doanh']",1
"['quản lý dự án', 'kỹ năng lãnh đạo và quản lý nhóm', 'giao tiếp và thuyết trình hiệu quả', 'thiết kế đồ họa (photoshop, illustrator, indesign)', 'kiến thức về thiết kế website và ux ui']",1
"['kiến trúc phần mềm', 'cơ sở dữ liệu (sql, nosql)', 'kiểm thử phần mềm (unit testing, integration testing)', 'ngôn ngữ lập trình (java, python, node.js, php, ruby, go, v.v.)', 'api (rest, graphql)', 'microservices', 'thiết kế cơ sở dữ liệu']",1
"['java', 'spring framework (spring boot, spring mvc, spring data)', 'restful api', 'sql (mysql, postgresql, oracle)', 'git']",1
"['sql', 'business analyst', 'truy vấn dữ liệu', 'trực quan hóa dữ liệu (tableau, power bi)']",1
"['flutter', 'material design', 'api restful']",1
"['git', 'docker', 'kubernetes', 'ci/cd', 'linux/unix']",1
"['kỹ năng giao tiếp', 'làm việc nhóm', 'phân tích dữ liệu', 'quản lý dự án', 'thu thập và làm sạch dữ liệu']",1
"['css', 'git', 'html', 'javascript', 'vue.js (bao gồm vue router và vuex)']",1
"['c++', 'oop', 'python', 'eclipse', 'java core', 'embedded', 'english']",1
"['illustrator', 'photoshop', 'indesign', 'thiết kế']",1
"['it helpdesk', 'it phần mềm', 'công nghệ thông tin', 'kỹ năng quản trị hệ thống']",1
"['phân tích yêu cầu', 'quản lý rủi ro', 'thiết kế test case', 'báo cáo lỗi (bug reporting)', 'thực hiện test (test case, test automation)']",1
"['.net', 'agile', 'c#', 'git', 'mongodb', 'sql']",1
"['sql', 'thiết kế cơ sở dữ liệu', 'etl (extract, transform, load)', 'sao lưu và phục hồi cơ sở dữ liệu', 'tối ưu hóa hiệu suất cơ sở dữ liệu']",1
"['khả năng giải quyết vấn đề', 'khả năng học hỏi nhanh', 'khả năng làm việc nhóm', 'kiến thức cơ bản về lập trình c#', 'hiểu biết về unity engine']",1
"['kiểm thử phần mềm (unit testing, integration testing)', 'sql và cơ sở dữ liệu quan hệ (mysql, postgresql, oracle)', 'java core (oop, collections, exception handling)', 'spring framework (spring boot, spring mvc, spring data)', 'kiến trúc phần mềm (design patterns)']",1
"['css', 'html', 'react.js', 'javascript (es6+)', 'next.js']",1
['sử dụng thành thạo photoshop hoặc các phần mềm chỉnh sửa ảnh tương tự'],1
"['git', 'javascript', 'node.js', 'restful apis', 'express.js hoặc các framework node.js khác (nestjs, koa.js)']",1
"['khả năng giải quyết vấn đề', 'kiến thức về phần cứng máy tính', 'kiến thức về phần mềm máy tính', 'khả năng giao tiếp', 'kỹ năng làm việc nhóm']",1
"['lập trình cnc', 'đọc hiểu bản vẽ kỹ thuật', 'kiến thức về khuôn mẫu', 'sử dụng phần mềm cam (ví dụ: mastercam, powermill, nx cam)', 'kinh nghiệm gia công cnc', 'kỹ năng làm việc nhóm', 'kỹ năng làm việc độc lập', 'kiến thức về vật liệu', 'kiến thức về hệ thống quản lý chất lượng (iso)', 'kinh nghiệm sử dụng các loại máy cnc khác nhau', 'hiểu biết về các công cụ cắt', 'khả năng tối ưu hóa quy trình gia công']",1
"['giao tiếp', 'phân tích dữ liệu', 'quản lý dự án', 'lãnh đạo', 'chuyển đổi số']",1
"['kỹ năng xây dựng mối quan hệ', 'kỹ năng giao tiếp và đàm phán', 'kỹ năng lập kế hoạch và quản lý dự án', 'kỹ năng tìm kiếm khách hàng tiềm năng', 'kỹ năng thuyết trình và trình bày', 'kỹ năng thuyết phục và chốt sale', 'kinh nghiệm làm việc với các dự án lớn', 'kỹ năng báo cáo và tổng hợp thông tin']",1
"['giao tiếp', 'phân tích nghiệp vụ', 'mô hình hóa quy trình', 'tiếng nhật (n1 n2)']",1
"['3d max', '3d modeling (maya, 3ds max, blender)', 'pbr workflow', 'uv unwrapping', 'texturing (substance painter, photoshop)', 'game engine knowledge (unity, unreal engine)']",1
"['kiến thức về bảo mật thông tin', 'kinh nghiệm với các công cụ devops (ví dụ: jenkins, gitlab ci, azure devops)', 'hiểu biết về các nguyên tắc bảo mật trong chu kỳ phát triển phần mềm (sdlc)', 'kinh nghiệm với các công cụ quản lý cấu hình (ví dụ: ansible, puppet, chef)', 'kỹ năng lập trình (ví dụ: python, go, bash)']",1
"['autocad', 'it helpdesk', 'ccna', 'thiết kế hệ thống', 'thiết kế', 'bóc tách khối lượng']",1
"['assistant', 'it infrastructure knowledge', 'giao tiếp', 'quản lý thời gian', 'làm việc nhóm', 'giải quyết vấn đề', 'tổ chức']",1
"['java', 'spring framework (spring boot, spring mvc, spring data)', 'microservices architecture', 'restful apis', 'database design and management (sql nosql)']",1
"['devops', 'devops, cicd, k8s', 'azure/aws', 'tiếng anh tốt']",1
"['bảo trì hệ thống', 'quản lý hệ thống', 'cài đặt phần mềm', 'khắc phục sự cố', 'cài đặt phần cứng']",1
"['tensorflow/pytorch', 'lập trình python', 'xử lý ngôn ngữ tự nhiên (nlp)', 'học sâu (deep learning)', 'xây dựng mô hình ngôn ngữ lớn (llm)', 'ai']",1
"['sql', 'quản trị hệ thống', 'mạng máy tính', 'an ninh mạng', 'cơ sở dữ liệu', 'giải quyết sự cố', 'hệ điều hành (windows, linux)']",1
