job_id,title,job_field,company,salary_max,salary_min,salary_negotiable,location_city,posted_date,skills,industry,job_level,source
itv_00696,Senior IT Business Analyst - Up to 30 Months/Year,PM/BA,Crossian,0.0,0.0,1.0,Hà Nội,08/08/2025,"[""Business"", ""Analysis"", ""Product"", ""Owner"", ""Ui-Ux"", ""Agile""]",E-commerce,Senior,ITviec
itv_00697,Data Tester (Life Insurance Project),Tester,Techcombank,0.0,0.0,1.0,Hà Nội,08/08/2025,"[""Qa"", ""Qc"", ""Data"", ""Quality"", ""Tools"", ""Database"", ""SQL""]",Banking,Unknown,ITviec
itv_00698,Tester QA QC (Automation/ Manual),Tester,GBG Group Services,50000000.0,50000000.0,0.0,TP. Hồ Chí Minh,08/08/2025,"[""Tester"", ""Api"", ""Qa"", ""Qc"", ""English"", ""Automation"", ""Test""]",IT Services / Software,Unknown,ITviec
itv_00699,VTS - Kỹ Sư Giải Pháp Nghiệp Vụ (Business Analyst),PM/BA,Viettel Group,0.0,0.0,1.0,Hà Nội,08/08/2025,"[""Business"", ""Analysis"", ""English"", ""Prototyping""]",Telecommunications,Unknown,ITviec
itv_00700,VTS - Chuyên Viên Quản Trị Dự Án (Agile/ Azure),PM/BA,Viettel Group,0.0,0.0,1.0,Hà Nội,08/08/2025,"[""Project"", ""Management"", ""AWS"", ""Azure"", ""Agile""]",Telecommunications,Manager,ITviec
itv_00701,.NET Developper Team Leader,Developer,Btnexus,79170000.0,52780000.0,0.0,TP. Hồ Chí Minh,08/08/2025,"["".Net English Ci"", ""Cd Python Typescript C#""]",Consulting / Outsourcing,Manager,ITviec
itv_00702,HÀ NỘI - Javascript Engineer (NodeJS & ReactJS),Developer,"Toshiba Software Development (Viet Nam) Co, Ltd",0.0,0.0,1.0,Hà Nội,08/08/2025,"[""Node.js"", ""Angular"", ""Vue"", ""PostgreSQL"", ""TypeScript"", ""JavaScript""]",Manufacturing,Unknown,ITviec
itv_00703,"Senior FullStack Dev (NodeJS, ReactJS, AWS) - Remote",Developer,Automation Consulting Pty Ltd,0.0,0.0,1.0,TP. Hồ Chí Minh,08/08/2025,"[""Node.js"", ""React"", ""TypeScript"", ""AWS"", ""JavaScript"", ""English""]",Banking,Senior,ITviec
itv_00704,Java Engineer,Developer,EPAM Vietnam,0.0,0.0,1.0,Hà Nội,08/08/2025,"[""Java"", ""Spring"", ""Boot"", ""Microservices""]",Banking,Unknown,ITviec
itv_00705,Fullstack Developer (Backend-Focused) (NodeJS/Python),Developer,"Resolve Computing Services Co., Ltd",26390000.0,18473000.0,0.0,Hà Nội,08/08/2025,"[""Node.js"", ""JavaScript"", ""Git"", ""Cloud"", ""SQL"", ""Python""]",Consulting / Outsourcing,Unknown,ITviec
itv_00706,Technical Scrum Master (Agile),PM/BA,Tymex,0.0,0.0,1.0,TP. Hồ Chí Minh,08/08/2025,"[""Scrum"", ""Java"", ""AWS"", ""Team"", ""Management"", ""Agile"", ""English""]",Banking,Unknown,ITviec
itv_00707,Fresher Manual Q.A Tester,Tester,APA Tech,6000000.0,6000000.0,0.0,Đà Nẵng,08/08/2025,"[""Tester"", ""Agile"", ""English""]",Consulting / Outsourcing,Junior,ITviec
itv_00708,"Senior Backend Engineer, Fintech",Developer,Trusting Social,0.0,0.0,1.0,TP. Hồ Chí Minh,08/08/2025,"[""Python"", ""Unit"", ""Test"", ""Git"", ""Docker"", ""Nosql"", ""SQL""]",Fintech,Senior,ITviec
itv_00709,"Principal Engineer (Java, Spring Boot)",Developer,Timo,0.0,0.0,1.0,TP. Hồ Chí Minh,08/08/2025,"[""Java"", ""Spring"", ""Boot"", ""Software"", ""Architecture""]",Banking,Manager,ITviec
itv_00710,Leader/Junior Automation Test (QA QC/Leadership/API),Tester,Smartlog,20000000.0,0.0,0.0,TP. Hồ Chí Minh,08/08/2025,"[""Automation"", ""Test"", ""Leadership"", ""Mobile"", ""Apps"", ""Api"", ""Tester"", ""Qa"", ""Qc""]",Logistics / Supply Chain,Manager,ITviec
itv_00711,Product Owner - Sản phẩm kết nối đối tác,PM/BA,DNSE,79170000.0,52780000.0,0.0,Hà Nội,08/08/2025,"[""Product"", ""Owner"", ""Stakeholder"", ""Management"", ""Roadmap"", ""Scrum"", ""Agile""]",Banking,Unknown,ITviec
itv_00712,Java Developer (Spring/JavaScript),Developer,Mcredit - Công Ty Tài Chính TNHH MB Shinsei,0.0,0.0,1.0,Hà Nội,08/08/2025,"[""Java"", ""Html"", ""MySQL"", ""Mvc"", ""Spring"", ""JavaScript""]",IT Services / Software,Unknown,ITviec
itv_00713,"Middle Java (Japanese, Spring Boot, MySQL) - Up to 35M",Developer,NAL Việt Nam,39585000.0,18473000.0,0.0,Hà Nội,08/08/2025,"[""Java"", ""Oop"", ""MySQL"", ""Spring"", ""Boot"", ""Japanese""]",Banking,Mid,ITviec
itv_00714,"Full Stack Developer (C#, .NET, JavaScript)",Developer,LG CNS Việt Nam,0.0,0.0,1.0,Hà Nội,08/08/2025,"[""React"", ""REST API"", ""Job"", ""Description"", ""Design"", ""Develop"", ""Maintain"", ""Web"", ""Applications""]",Consulting / Outsourcing,Unknown,ITviec
itv_00715,Vue.js Developer (Vue 2 & Vue 3),Developer,LG CNS Việt Nam,0.0,0.0,1.0,Hà Nội,08/08/2025,"[""Vue"", ""AWS""]",Banking,Unknown,ITviec
itv_00716,"Embedded Software Engineer (C++, C language) ~ 4000$",Developer,Excelfore JAPAN,105560000.0,52780000.0,0.0,TP. Hồ Chí Minh,08/08/2025,"[""Embedded"", ""Language"", ""C++""]",IT Services / Software,Unknown,ITviec
itv_00717,"Embedded Software Engineer (C++, C language) ~ 4000$",Developer,Excelfore JAPAN,105560000.0,52780000.0,0.0,TP. Hồ Chí Minh,08/08/2025,"[""Embedded"", ""Language"", ""C++""]",IT Services / Software,Unknown,ITviec
itv_00718,"Embedded Software Engineer (C++, Linux)",Developer,Samsung Electronics HCMC CE Complex,0.0,0.0,1.0,TP. Hồ Chí Minh,08/08/2025,"[""Embedded"", ""C++"", ""Linux""]",Semiconductor / Electronics,Unknown,ITviec
itv_00719,C++/C# Developer,Developer,Samsung Electronics HCMC CE Complex,0.0,0.0,1.0,TP. Hồ Chí Minh,08/08/2025,"[""C++"", ""Oop""]",Semiconductor / Electronics,Unknown,ITviec
itv_00720,Web App Developer,Developer,Samsung Electronics HCMC CE Complex,0.0,0.0,1.0,TP. Hồ Chí Minh,07/08/2025,"[""JavaScript"", ""Oop"", ""Iot"", ""Mobile"", ""Apps"", ""TypeScript""]",Manufacturing,Unknown,ITviec
itv_00721,iOS Developer,Developer,Samsung Electronics HCMC CE Complex,0.0,0.0,1.0,TP. Hồ Chí Minh,07/08/2025,"[""iOS"", ""JavaScript"", ""Agile"", ""Flutter"", ""Nativescript"", ""English""]",Manufacturing,Unknown,ITviec
itv_00722,QA/Tester,Tester,Rexy Technology,0.0,0.0,1.0,TP. Hồ Chí Minh,07/08/2025,"[""Tester"", ""Automation"", ""Test""]",Consulting / Outsourcing,Unknown,ITviec
itv_00723,Product Manager (English),PM/BA,Fullerton Health,65975000.0,39585000.0,0.0,TP. Hồ Chí Minh,07/08/2025,"[""Product"", ""Management"", ""Project"", ""English""]",Insurance,Manager,ITviec
itv_00724,Senior/Mid Frontend Engineer (ReactJS),Developer,Employment Hero,0.0,0.0,1.0,TP. Hồ Chí Minh,07/08/2025,"[""React"", ""TypeScript"", ""JavaScript""]",IT Services / Software,Senior,ITviec
itv_00725,Senior Software Engineer - Golang & Kubernetes,Developer,Oolio Vietnam,0.0,0.0,1.0,TP. Hồ Chí Minh,07/08/2025,"[""English"", ""Ai"", ""Event-Driven"", ""Architecture"", ""Kubernetes"", ""Go""]",IT Services / Software,Senior,ITviec
itv_00726,"Senior AI Engineer (Python, Generative AI/LLM)",AI/ML,M_Service (Momo),0.0,0.0,1.0,TP. Hồ Chí Minh,07/08/2025,"[""Python"", ""GCP"", ""AWS"", ""PyTorch"", ""NLP"", ""LLM""]",IT Services / Software,Senior,ITviec
itv_00727,Fullstack Dev (PHP/ Laravel/ ReactJS),Developer,VNJ,0.0,0.0,1.0,TP. Hồ Chí Minh,07/08/2025,"[""Laravel"", ""Jquery"", ""Css"", ""PHP"", ""React"", ""MySQL""]",Consulting / Outsourcing,Unknown,ITviec
itv_00728,C#/C++/Python Developer in Machine Vision Up to $2000,AI/ML,Xavis Tech,52780000.0,0.0,0.0,Hà Nội,07/08/2025,"[""Machine Learning"", ""C++"", ""Git"", ""Ai"", ""Machine"", ""Learning"", ""Python""]",IT Services / Software,Unknown,ITviec
itv_00729,Automation Tester/ QA QC Engineers - Security & AI,Tester,Prime Tech Solution,0.0,0.0,1.0,TP. Hồ Chí Minh,07/08/2025,"[""Automation Test Ci"", ""Cd Security Java Python Ai""]",Media / Advertising,Unknown,ITviec
itv_00730,"Mid/Sr. Software Engineer (AI, NextJS/ Golang/ MongoDB)",Developer,Prime Tech Solution,0.0,0.0,1.0,TP. Hồ Chí Minh,07/08/2025,"[""Ai"", ""MongoDB"", ""Swift"", ""Next.js"", ""Kotlin"", ""Go""]",Media / Advertising,Senior,ITviec
itv_00731,"Senior Fullstack Developers (Java, Spring, ReactJS)",Developer,Prime Tech Solution,92365000.0,0.0,0.0,TP. Hồ Chí Minh,07/08/2025,"[""Java"", ""Devops"", ""Angular"", ""Spring"", ""Boot"", ""React"", ""JavaScript""]",Consulting / Outsourcing,Senior,ITviec
itv_00732,"Senior Mobile Apps Developer (iOS, Android)",Developer,Prime Tech Solution,0.0,0.0,1.0,TP. Hồ Chí Minh,07/08/2025,"[""iOS"", ""Objective"", ""Swift"", ""Mobile"", ""Apps"", ""Android"", ""Ui-Ux""]",Consulting / Outsourcing,Senior,ITviec
itv_00733,"[HCMC, Dubai] Mobile Apps Leader (iOS & Android Native)",Developer,Prime Tech Solution,131950000.0,131950000.0,0.0,TP. Hồ Chí Minh,07/08/2025,"[""Mobile"", ""Apps"", ""Java"", ""Android"", ""Api"", ""iOS"", ""Swift""]",IT Services / Software,Manager,ITviec
itv_00734,Lead Software Engineer (.NET/Typescript),Developer,Orient Software Development Corp.,0.0,0.0,1.0,TP. Hồ Chí Minh,07/08/2025,"["".NET"", ""React"", ""Core"", ""TypeScript"", ""Cloud"", ""English""]",Education / EdTech,Senior,ITviec
itv_00735,QA Engineer,Tester,What3Words,52780000.0,47502000.0,0.0,TP. Hồ Chí Minh,07/08/2025,"[""Qa"", ""Qc"", ""English"", ""Automation"", ""Test"", ""Jira""]",IT Services / Software,Unknown,ITviec
itv_00736,"Leader/Senior Full-Stack Engineer (Node.js, Angular)",Developer,S3 Innovate,76531000.0,26390000.0,0.0,TP. Hồ Chí Minh,07/08/2025,"[""Node.js"", ""Angular"", ""PostgreSQL""]",Real Estate / Construction,Manager,ITviec
itv_00737,Senior IT Project Manager,Developer,Ngân Hàng TMCP Phương Đông | OCB,0.0,0.0,1.0,TP. Hồ Chí Minh,07/08/2025,"[""Project"", ""Management"", ""Agile"", ""Business"", ""Analysis"", ""Stakeholder""]",Banking,Manager,ITviec
itv_00738,Middle/Senior Backend Developer (Java/Spring Boot),Developer,Ngân Hàng TMCP Phương Đông | OCB,39585000.0,13195000.0,0.0,TP. Hồ Chí Minh,07/08/2025,"[""MySQL"", ""PostgreSQL"", ""Redis""]",Banking,Senior,ITviec
itv_00739,Backend Java Engineer - Fintech,Developer,Finhay,47502000.0,29029000.0,0.0,Hà Nội,07/08/2025,"[""Java"", ""TypeScript"", ""Node.js""]",Fintech,Unknown,ITviec
itv_00740,Head of Computer Vision Technology Department,AI/ML,MB Bank,0.0,0.0,1.0,Hà Nội,07/08/2025,"[""Machine Learning"", ""Computer Vision"", ""Computer"", ""Vision"", ""Team"", ""Management"", ""PyTorch"", ""TensorFlow"", ""Machine"", ""Learning"", ""Ai""]",Banking,Manager,ITviec
itv_00741,Automation Tester (Python Developer),Tester,CÔNG TY TNHH Ampacs International,52780000.0,26390000.0,0.0,TP. Hồ Chí Minh,07/08/2025,"[""Automation"", ""Test"", ""Integration"", ""Python""]",IT Services / Software,Unknown,ITviec
itv_00742,"QC Engineer (Tester, Agile)",Tester,GKIM Digital,47502000.0,26390000.0,0.0,TP. Hồ Chí Minh,07/08/2025,"[""Tester"", ""Automation"", ""Test"", ""Qa"", ""Qc""]",IT Services / Software,Unknown,ITviec
itv_00743,CV/CVC/CVCC Phát Triển Ứng Dụng ( Java/ Oracle/ SQL ),Developer,Ngân Hàng TMCP Lộc Phát Việt Nam Lpbank,0.0,0.0,1.0,Hà Nội,07/08/2025,"[""Java"", ""Oracle"", ""SQL"", ""English""]",Banking,Unknown,ITviec
itv_00744,"Senior Fullstack Developer (.Net, Golang, ReactJS)",Developer,HSC,0.0,0.0,1.0,TP. Hồ Chí Minh,07/08/2025,"["".NET"", ""Microservices"", ""JavaScript"", ""Node.js"", ""React"", ""Go""]",Banking,Senior,ITviec
itv_00745,QC Lead / QC Manager,Tester,Silicon Prime Labs,52780000.0,34307000.0,0.0,TP. Hồ Chí Minh,07/08/2025,"[""Tester"", ""Leadership"", ""Mobile"", ""Apps"", ""Qa"", ""Qc"", ""Agile""]",Consulting / Outsourcing,Manager,ITviec
itv_00746,Senior Java Engineer (Strong AWS),Developer,HRS Group,0.0,0.0,1.0,TP. Hồ Chí Minh,07/08/2025,"[""Java"", ""Microservices"", ""Devops"", ""AWS""]",E-commerce,Senior,ITviec
itv_00747,Senior Full-stack JS Developer (Sign-on Bonus),Developer,Codelink,0.0,0.0,1.0,TP. Hồ Chí Minh,07/08/2025,"[""Node.js"", ""English"", ""React"", ""JavaScript""]",Consulting / Outsourcing,Senior,ITviec
itv_00748,"Mid/Sr Python Developer (DevOps, AWS, English)",Developer,Saigon Technology,0.0,0.0,1.0,TP. Hồ Chí Minh,06/08/2025,"[""Python"", ""Flask"", ""Fastapi"", ""English"", ""Django"", ""AWS""]",Consulting / Outsourcing,Senior,ITviec
itv_00749,Technical Project Manager,PM/BA,Terralogic,0.0,0.0,1.0,TP. Hồ Chí Minh,06/08/2025,"[""Team"", ""Management"", ""English"", ""Software"", ""Architecture"", ""Product"", ""Project""]",Consulting / Outsourcing,Manager,ITviec
itv_00750,"Senior Front-End Developer (React, NextJS)",Developer,Unstatic,44863000.0,31668000.0,0.0,Hà Nội,06/08/2025,"[""React"", ""Web"", ""Api"", ""JavaScript"", ""Css"", ""Html5"", ""Next.js""]",IT Services / Software,Senior,ITviec
itv_00751,Junior Manual Tester,Tester,PIXTA Vietnam,15834000.0,13195000.0,0.0,Hà Nội,06/08/2025,"[""Tester"", ""Database"", ""SQL"", ""Api"", ""Automation"", ""Test""]",Consulting / Outsourcing,Junior,ITviec
itv_00752,Game Server Developer (C++),Developer,Công Ty TNHH Công Nghệ Tamron Việt Nam,0.0,0.0,1.0,TP. Hồ Chí Minh,06/08/2025,"[""C++"", ""Games"", ""Language"", ""SQL""]",IT Services / Software,Unknown,ITviec
itv_00753,Mobile Developer (Reactnative),Developer,Simple Tech Investment,52780000.0,39585000.0,0.0,TP. Hồ Chí Minh,06/08/2025,"[""React Native"", ""React"", ""Native"", ""Firebase"", ""JavaScript""]",Banking,Unknown,ITviec
itv_00754,[Hybrid] Senior Java Developer (Spring)- Up to 2500$,Developer,LKO Việt Nam,65975000.0,0.0,0.0,TP. Hồ Chí Minh,06/08/2025,"[""Java"", ""MongoDB"", ""MySQL"", ""React"", ""Spring"", ""Microservices""]",Education / EdTech,Senior,ITviec
itv_00755,"Software Engineer for CAD/3D Data (Data Analysis, AI)",AI/ML,"CADDI Vietnam Co., Ltd.",0.0,0.0,1.0,Hà Nội,06/08/2025,"[""Data Science"", ""Data"", ""Analysis"", ""Science"", ""English"", ""Devops"", ""Autocad"", ""Ai""]",Manufacturing,Unknown,ITviec
itv_00756,"DevOps Database Engineer (Orace, PostgreSQL, MySQL)",DevOps,Home Credit Vietnam,0.0,0.0,1.0,TP. Hồ Chí Minh,06/08/2025,"[""Devops"", ""Database"", ""MongoDB"", ""Kubernetes"", ""Oracle""]",Consulting / Outsourcing,Unknown,ITviec
itv_00757,Project Coordinator ( Project Manager/ E Commerce ),PM/BA,Convert Digital,0.0,0.0,1.0,Hà Nội,06/08/2025,"[""Project Management Shopify It Communication"", ""Translation Jira Business Analysis English""]",E-commerce,Manager,ITviec
itv_00758,"Java Developer (Spring Boot, SQL, AWS)",Developer,Ngân Hàng TNHH MTV Việt Nam Hiện Đại (MBV),0.0,0.0,1.0,Hà Nội,06/08/2025,"[""Java"", ""Ai"", ""Microservices"", ""AWS"", ""Spring"", ""SQL""]",Banking,Unknown,ITviec
itv_00759,"Full-stack Developer (Java, Spring, Angular/React/Vue)",Developer,Ngân Hàng TNHH MTV Việt Nam Hiện Đại (MBV),0.0,0.0,1.0,Hà Nội,06/08/2025,"[""Java"", ""Vue"", ""Angular"", ""React"", ""Spring"", ""Boot""]",Banking,Unknown,ITviec
itv_00760,Product Designer,Unspecified,Simple Tech Investment,39585000.0,26390000.0,0.0,TP. Hồ Chí Minh,06/08/2025,"[""Ui-Ux"", ""Product"", ""Design"", ""Agile"", ""Sketch"", ""Figma"", ""Adobe"", ""Xd""]",Banking,Unknown,ITviec
itv_00761,3D Artist (Game/Application),Unspecified,Incepit,65975000.0,26390000.0,0.0,TP. Hồ Chí Minh,06/08/2025,"[""Design"", ""Maya"", ""Blender"", ""Adobe"", ""Photoshop"", ""Games"", ""Unity""]",Gaming,Unknown,ITviec
itv_00762,Server Engineer (Linux/ Virtuozzo/ Acronis/ WHM),Developer,Chiroro-Net Viet,26390000.0,21112000.0,0.0,TP. Hồ Chí Minh,06/08/2025,"[""System"", ""Admin"", ""Networking"", ""Linux"", ""It"", ""Support""]",Consulting / Outsourcing,Unknown,ITviec
itv_00763,IT & AV Operations Specialist,Unspecified,Skedulo Vietnam,0.0,0.0,1.0,TP. Hồ Chí Minh,06/08/2025,"[""It"", ""Support"", ""English""]",IT Services / Software,Senior,ITviec
itv_00764,Senior Project Manager/Program Manager (RTE),PM/BA,Capgemini Vietnam,0.0,0.0,1.0,TP. Hồ Chí Minh,06/08/2025,"[""Scrum"", ""Project"", ""Management"", ""Agile""]",Banking,Manager,ITviec
itv_00765,Senior QA/QC Test Engineer,Tester,Ahasoft,0.0,0.0,1.0,TP. Hồ Chí Minh,06/08/2025,"[""Tester"", ""Playwright"", ""Selenium"", ""Automation"", ""Test"", ""Qa"", ""Qc""]",IT Services / Software,Senior,ITviec
itv_00766,"Frontend Technical Lead (ReactJS, Next.js)- >$70K/year",Developer,Crossian,153941666.66666666,153941666.66666666,0.0,Hà Nội,06/08/2025,"[""Next.js"", ""Redux"", ""React"", ""AWS"", ""Node.js"", ""JavaScript""]",E-commerce,Senior,ITviec
itv_00767,Backend Technical Lead (.NET)- Total comp: $70K+,Developer,Crossian,1847300000.0,1847300000.0,0.0,Hà Nội,06/08/2025,"["".NET"", ""Cloud-Native"", ""Architecture"", ""Linq"", ""Leadership"", ""AWS""]",E-commerce,Senior,ITviec
itv_00768,"Software Developer (.NET, SQL, Angular, ReactJS)",Developer,Restaff – House Of Norway,55419000.0,31668000.0,0.0,TP. Hồ Chí Minh,06/08/2025,"["".NET"", ""SQL"", ""Angular"", ""React"", ""English""]",Consulting / Outsourcing,Unknown,ITviec
itv_00769,"Embedded Software Engineer (FBL Topic, Automotive)",Developer,Hella Vietnam,0.0,0.0,1.0,TP. Hồ Chí Minh,06/08/2025,"[""Embedded"", ""Language"", ""Autosar"", ""English"", ""Bootloader""]",Automotive,Unknown,ITviec
itv_00770,Senior Business Analyst,PM/BA,The Access Group,0.0,0.0,1.0,TP. Hồ Chí Minh,06/08/2025,"[""English"", ""Business"", ""Analysis"", ""Product"", ""Management"", ""Owner"", ""Agile""]",IT Services / Software,Senior,ITviec
itv_00771,"Intermediate Tester (QA QC, English)",Tester,Topicus Vietnam,0.0,0.0,1.0,TP. Hồ Chí Minh,06/08/2025,"[""Tester"", ""Qa"", ""Qc"", ""English""]",Consulting / Outsourcing,Unknown,ITviec
itv_00772,"Frontend Dev (ReactJS, VueJS, AngularJS) ~ Upto $2500",Developer,Megazone,0.0,0.0,1.0,Hà Nội,05/08/2025,"[""React"", ""Vue"", ""Angularjs"", ""TypeScript"", ""JavaScript"", ""Html5""]",Consulting / Outsourcing,Unknown,ITviec
itv_00773,Technical Lead (Ruby/Java/Python/PHP),Developer,Raksul Vietnam,105560000.0,79170000.0,0.0,TP. Hồ Chí Minh,05/08/2025,"[""Ruby"", ""Java"", ""On"", ""Rails"", ""PHP"", ""Node.js"", ""Python""]",E-commerce,Senior,ITviec
itv_00774,Middle Frontend Developer (ReactJS/JS/English),Developer,Bmbsoft Vietnam,52780000.0,26390000.0,0.0,Hà Nội,05/08/2025,"[""React"", ""System"", ""Architecture"", ""Sharepoint"", ""English"", ""Node.js"", ""Angular""]",Consulting / Outsourcing,Mid,ITviec
itv_00775,AI Engineer,AI/ML,Công Ty TNHH Stylevook,52780000.0,26390000.0,0.0,TP. Hồ Chí Minh,05/08/2025,"[""Python"", ""Ocr"", ""NLP"", ""Ai""]",Consulting / Outsourcing,Unknown,ITviec
itv_00776,Senior Software Engineer (.NET) - 1 month Signing bonus,Developer,Pixelz,76531000.0,60697000.0,0.0,Hà Nội,05/08/2025,"[""Asp.Net"", ""Enterprise"", ""Architecture"", ""Cloud"", ""Devops"", "".NET""]",IT Services / Software,Senior,ITviec
itv_00777,"Data Engineer (Big Data, Java, Scala, Python, Database)",Data,VNPT Net Corporation,0.0,0.0,1.0,Hà Nội,05/08/2025,"[""Data"", ""Engineer"", ""Database"", ""Python"", ""Scala"", ""Big"", ""Java""]",Telecommunications,Unknown,ITviec
itv_00778,"Business Analyst ( Wireframing, Mockups, Agile)",PM/BA,VNPT Net Corporation,0.0,0.0,1.0,Hà Nội,05/08/2025,"[""Business"", ""Analysis"", ""Kanban"", ""Waterfall"", ""Methodology"", ""Agile"", ""Mockups"", ""Wireframing""]",Telecommunications,Unknown,ITviec
itv_00779,Software Architect (Java/ J2EE/ Spring),Developer,VNPT Net Corporation,0.0,0.0,1.0,Hà Nội,05/08/2025,"[""Software"", ""Architecture"", ""Oop"", ""Oracle"", ""Spring"", ""J2Ee"", ""Java""]",Telecommunications,Unknown,ITviec
itv_00780,"[New Project] Android Lead/Senior (Kotlin, Java)",Developer,Amigo,0.0,0.0,1.0,Hà Nội,05/08/2025,"[""Android Jenkins Ci"", ""Cd Java Kotlin Leadership""]",Consulting / Outsourcing,Senior,ITviec
itv_00781,Ruby on Rails Developer (Junior/Middle),Developer,Oivan,0.0,0.0,1.0,TP. Hồ Chí Minh,05/08/2025,"[""Ruby"", ""On"", ""Rails"", ""English""]",Consulting / Outsourcing,Mid,ITviec
itv_00782,Fullstack Developer (NestJS/Next.js),Developer,Live Payments,0.0,0.0,1.0,TP. Hồ Chí Minh,05/08/2025,"[""Nestjs"", ""Next.js"", ""English""]",Fintech,Unknown,ITviec
itv_00783,Pre-Sales IT (ESG Report Platform),Data,Công Ty Năng Lượng Môi Trường Biển Đông (Esec),0.0,0.0,1.0,TP. Hồ Chí Minh,05/08/2025,"[""Presale"", ""Project"", ""Management"", ""Scrum"", ""Erp"", ""Agile"", ""Business"", ""Analysis""]",Manufacturing,Unknown,ITviec
itv_00784,"Fullstack Developer (Golang, PostgreSQL, AWS)",Developer,CÔNG TY TNHH Ampacs International,52780000.0,26390000.0,0.0,TP. Hồ Chí Minh,05/08/2025,"[""Go"", ""Vue"", ""Flutter"", ""PostgreSQL"", ""AWS""]",IT Services / Software,Unknown,ITviec
itv_00785,Remote VueJS / Nuxt Developer,Developer,Softly LLC,39585000.0,18473000.0,0.0,Hà Nội,05/08/2025,"[""Vue"", ""TypeScript""]",IT Services / Software,Unknown,ITviec
itv_00786,"Senior Backend Developer (PHP, Laravel, MySQL, Kafka)",Developer,Cubicstack Solutions,0.0,0.0,1.0,TP. Hồ Chí Minh,05/08/2025,"[""PHP"", ""Microservices"", ""Architecture"", ""Laravel"", ""Database"", ""MySQL"", ""AWS""]",IT Services / Software,Senior,ITviec
itv_00787,6 Flutter Mobile Developer (iOS/Android/Dart),Developer,Nexsoft Technology,0.0,0.0,1.0,TP. Hồ Chí Minh,05/08/2025,"[""Flutter"", ""Git"", ""Dart"", ""Android"", ""iOS""]",IT Services / Software,Unknown,ITviec
itv_00788,Product Manager (Chinese Language/Blockchain),PM/BA,Nexsoft Technology,0.0,0.0,1.0,TP. Hồ Chí Minh,05/08/2025,"[""Product"", ""Management"", ""English"", ""Web3.Js"", ""Design"", ""Blockchain"", ""Owner""]",IT Services / Software,Manager,ITviec
itv_00789,Python Developer,Developer,NGS,31668000.0,21112000.0,0.0,Hà Nội,05/08/2025,"[""Python"", ""Linux"", ""Api"", ""Html"", ""Apache"", ""Httpclient"", ""SQL""]",Consulting / Outsourcing,Unknown,ITviec
itv_00790,Project Manager (Business Analyst),PM/BA,Phoenix Unity,52780.0,0.0,0.0,Hà Nội,05/08/2025,"[""Project"", ""Management"", ""Leadership"", ""Business"", ""Analysis""]",Gaming,Manager,ITviec
itv_00791,"Data Engineer (SQL, AWS, Oracle)",Data,Mcredit - Công Ty Tài Chính TNHH MB Shinsei,0.0,0.0,1.0,Hà Nội,05/08/2025,"[""Data"", ""Engineer"", ""Oracle"", ""AWS"", ""SQL""]",IT Services / Software,Unknown,ITviec
itv_00792,Tester (Manual/ Automation),Tester,Mcredit - Công Ty Tài Chính TNHH MB Shinsei,52780000.0,13195000.0,0.0,Hà Nội,05/08/2025,"[""Tester"", ""Automation"", ""Test"", ""Java""]",IT Services / Software,Unknown,ITviec
itv_00793,Project Manager,PM/BA,Nakivo,63336000.0,47502000.0,0.0,TP. Hồ Chí Minh,05/08/2025,"[""Project"", ""Management"", ""Team"", ""English""]",IT Services / Software,Manager,ITviec
itv_00794,"Frontend Developer ( JavaScript, OOP, ReactJS )",Developer,Line Century,26390000.0,21112000.0,0.0,Hà Nội,05/08/2025,"[""JavaScript"", ""React"", ""Oop""]",Education / EdTech,Unknown,ITviec
itv_00795,"DevOps Engineer (AWS, Cloud)",DevOps,Cubicstack Solutions,0.0,0.0,1.0,TP. Hồ Chí Minh,05/08/2025,"[""Devops"", ""Terraform"", ""Docker"", ""Linux"", ""Cloud"", ""AWS""]",IT Services / Software,Unknown,ITviec
itv_00796,Project Manager (English),PM/BA,Aviron,0.0,0.0,1.0,TP. Hồ Chí Minh,05/08/2025,"[""Project"", ""Management"", ""Business"", ""Analysis"", ""Leadership"", ""Games"", ""Agile"", ""English""]",IT Services / Software,Manager,ITviec
itv_00797,Principal/Senior AI/LLM Solution Engineer,AI/ML,"MONEY Forward Vietnam Co.,Ltd",0.0,0.0,1.0,TP. Hồ Chí Minh,05/08/2025,"[""Ai"", ""Go"", ""Python"", ""Prompt"", ""Engineering"", ""LLM""]",IT Services / Software,Senior,ITviec
itv_00798,Backend Developer - Graph and Spatial Data,Developer,Intratech Corp,0.0,0.0,1.0,TP. Hồ Chí Minh,05/08/2025,"[""Python"", ""JavaScript"", ""Node.js"", ""PostgreSQL""]",Consulting / Outsourcing,Unknown,ITviec
itv_00799,"Senior Java Backend Developer (Spring, API, SQL)",Developer,TVT GROUP,0.0,0.0,1.0,TP. Hồ Chí Minh,05/08/2025,"[""Java"", ""English"", ""Python"", ""SQL"", ""Api"", ""Spring""]",Consulting / Outsourcing,Senior,ITviec
itv_00800,"Junior/Senior .NET Developers (C#, ASP.NET, .Net core)",Developer,Nhatrang Hitech Company,0.0,0.0,1.0,TP. Hồ Chí Minh,05/08/2025,"["".NET"", ""SQL"", ""Entity"", ""Framework"", ""Core"", ""Asp.Net""]",Manufacturing,Senior,ITviec
