job_id,title,job_field,company,salary_max,salary_min,salary_negotiable,location_city,deadline,skills,industry,experience_min,experience_max,job_level,source
TCV1667,Thiết kế đồ họa (Graphic Design),design,Công ty TNHH BBQ Việt Nam,14000000,12000000,0,Hà Nội,05/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'Thiết kế đồ họa', 'Tư duy sáng tạo', 'Typography']",['Chuyên môn Thiết kế đồ họa (Graphic Design)'],1,1.0,Junior,TopCV
TCV1668,Fullstack Developer,developer,CÔNG TY TNHH GROOO INTERNATIONAL,0,0,1,Hồ Chí Minh,14/09/2025,"['RESTful APIs', 'Kiến Trúc Phần Mềm (microservices, Design Patterns)', 'Java (spring Boot, Spring Mvc, Hoặc Các Framework Tương Tự)', 'Angular (với Kiến Thức Sâu Rộng Về Các Phiên Bản Hiện Tại)', 'Sql Và Nosql (ví Dụ: Mysql, Postgresql, Mongodb)']","['Chuyên môn Fullstack Developer', 'IT - Phần mềm', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1669,Software Tester (Automation & Manual),developer,CÔNG TY TNHH CÔNG NGHỆ EZCLOUD TOÀN CẦU,20000000,12000000,0,Hà Nội,17/09/2025,,"['Chuyên môn Software Tester (Automation & Manual)', 'IT - Phần mềm', 'Nhà hàng / Khách sạn', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1670,Product Owner/Product Manager,infra,CÔNG TY CỔ PHẦN ONE MOUNT GROUP,0,0,1,Hà Nội,15/09/2025,"['Product Vision', 'Product Backlog Management', 'Prioritization', 'Stakeholder Management', 'Communication']","['Chuyên môn Product Owner/Product Manager', 'IT - Phần mềm', 'Tài chính', 'Bảo hiểm']",3,3.0,Manager,TopCV
TCV1671,Data Analyst,data,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,0,0,1,Hồ Chí Minh,31/08/2025,"['SQL', 'Phân tích dữ liệu', 'Trực quan hóa dữ liệu', 'Phân Tích Thống Kê', 'Python (hoặc R)']","['Chuyên môn Data Analyst', 'Thương mại điện tử', 'Bán lẻ - Hàng tiêu dùng - FMCG', 'Tài chính']",3,3.0,Junior,TopCV
TCV1672,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN THIẾT KẾ GURU,12000000,9000000,0,Hà Nội,30/09/2025,"['Photoshop', 'Adobe Illustrator', 'Adobe InDesign', 'Thiết Kế Bao Bì', 'Dựng Video', 'Thiết Kế Web']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc']",1,1.0,Junior,TopCV
TCV1673,Kinh doanh phần mềm,sales,CÔNG TY CỔ PHẦN DỊCH VỤ VÀ CÔNG NGHỆ AN PHÁT,30000000,15000000,0,Hà Nội,30/09/2025,"['Excel', 'Telesales']","['Chuyên môn Kinh doanh phần mềm', 'Telesales', 'B2B', 'Viễn thông', 'Công nghệ kỹ thuật', 'Có hỗ trợ Data']",0,1.0,Intern,TopCV
TCV1674,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN SADO,18000000,14000000,0,Hà Nội,06/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'Thiết kế đồ họa', 'Tư duy sáng tạo', 'Typography']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Tuổi 21 - 35']",2,2.0,Junior,TopCV
TCV1675,Backend Developer,developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,34000000,24000000,0,Hà Nội,14/09/2025,"['Java', 'SQL', 'Spring Framework', 'RESTful APIs', 'Data Structures And Algorithms']","['Chuyên môn Backend Developer', 'Nghỉ thứ 7']",4,4.0,Mid,TopCV
TCV1676,Frontend Developer,developer,CÔNG TY TNHH DỊCH VỤ CÔNG NGHỆ THÔNG TIN HOÀNG HUY,0,0,1,Hồ Chí Minh,14/09/2025,,"['Chuyên môn Frontend Developer', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1677,Fullstack Developer,developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,0,0,1,Hà Nội,04/09/2025,"['CSS', 'Git', 'HTML', 'Javascript', 'REST APIs']","['Chuyên môn Fullstack Developer', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1678,Software Engineer,developer,Công ty cổ phần Hạ tầng Viễn thông CMC Telecom,35000000,20000000,0,Hà Nội,17/09/2025,"['Java', 'Python', 'Node.js', 'Lập Trình Hướng Đối Tượng (oop)', 'Cấu Trúc Dữ Liệu Và Giải Thuật']",['Chuyên môn Software Engineer'],2,2.0,Junior,TopCV
TCV1679,Illustration,design,CÔNG TY TNHH THƯƠNG MẠI HKK,15000000,13000000,0,Hà Nội,10/09/2025,"['Khả Năng Làm Việc Độc Lập Và Nhóm', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế Đồ Họa (photoshop, Illustrator, Indesign,...)', 'Khả Năng Sáng Tạo Và Tư Duy Hình Ảnh Tốt', 'Hiểu Biết Về Nguyên Tắc Thiết Kế, Bố Cục, Màu Sắc, Typography', 'Khả Năng Giao Tiếp Và Trình Bày Ý Tưởng Tốt']","['Chuyên môn Illustration', 'Marketing / Quảng cáo']",1,1.0,Junior,TopCV
TCV1680,Bán hàng kỹ thuật IT,other,CÔNG TY TNHH CÔNG NGHỆ MẠNG VÀ TRUYỀN THÔNG SÀI GÒN,0,0,1,Hồ Chí Minh,12/09/2025,"['IT Infrastructure', 'Bán Hàng', 'Giao tiếp', 'Thuyết trình', 'Đàm phán', 'Xây dựng mối quan hệ']","['Chuyên môn Bán hàng kỹ thuật IT', 'Direct Sales', 'B2B', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Viễn thông', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1681,Thiết kế đồ họa (Graphic Design),design,Công Ty Cổ Phần Stavian Hóa Chất,15000000,12000000,0,Hưng Yên,22/09/2025,"['khả năng làm việc độc lập và theo nhóm', 'Kỹ Năng Thiết Kế Đồ Họa', 'Kỹ Năng Giao Tiếp Và Trình Bày Ý Tưởng', 'Chú Ý Đến Chi Tiết', 'Sáng Tạo Và Tư Duy Thẩm Mỹ', 'Sử Dụng Thành Thạo Các Phần Mềm Thiết Kế (adobe Illustrator, Photoshop, Indesign)', 'Hiểu Biết Về Quy Trình In Ấn Và Vật Liệu Bao Bì', 'Quản Lý Thời Gian Và Đáp Ứng Thời Hạn', 'Cập Nhật Xu Hướng Thiết Kế Bao Bì']",['Chuyên môn Thiết kế đồ họa (Graphic Design)'],1,1.0,Junior,TopCV
TCV1682,Chăm sóc khách hàng,other,CÔNG TY TNHH ADSAGENCY VIỆT NAM,1000000,1000000,0,Hồ Chí Minh,30/09/2025,"['Khả năng giải quyết vấn đề', 'Khả Năng Làm Việc Nhóm']","['Chuyên môn Chăm sóc khách hàng', 'Thương mại điện tử']",0,1.0,Intern,TopCV
TCV1683,Mobile Developer,developer,CÔNG TY TNHH DAOUKIWOOM INNOVATION,45000000,22000000,0,Hồ Chí Minh,18/09/2025,"['CSS', 'HTML', 'React Native', 'Javascript Framework', 'mobile developer', 'Framework Vue', 'Experience With Ios And Android Platforms', 'Git/SVN', 'Ionic Framework', 'Mobile Apps']","['Chuyên môn Mobile Developer', 'Tài chính', 'Chứng khoán', 'Nghỉ thứ 7', 'Tiếng Anh Giao tiếp thành thạo', 'Tuổi 25 - 35']",3,3.0,Junior,TopCV
TCV1684,Kinh doanh phần mềm,sales,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ TRUYỀN THÔNG NAM VIỆT,20000000,18000000,0,Hà Nội,29/09/2025,"['Tìm kiếm khách hàng', 'Đàm phán', 'Giao tiếp', 'Bán Hàng', 'thuyết phục']","['Chuyên môn Kinh doanh phần mềm', 'Online Sales', 'B2B', 'Có hỗ trợ Data', 'Tuổi 25 - 45']",1,1.0,Junior,TopCV
TCV1685,AI Engineer,developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ THÔNG MINH OXII,40000000,40000000,0,Hà Nội,31/10/2025,"['Lãnh đạo', 'Quản Lý Dự Án', 'Phát Triển Ai', 'Xử Lý Dữ Liệu Lớn (big Data)', 'Học Máy (machine Learning)']","['Chuyên môn AI Engineer', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1686,Mobile Developer,developer,CHI NHÁNH SỐ 1- CÔNG TY CỔ PHẦN CÔNG NGHỆ TRUYỀN THÔNG VIỆT PHÁT,0,0,1,Hà Nội,11/09/2025,"['Tư duy logic', 'Giải quyết vấn đề', 'Khả Năng Học Hỏi Nhanh', 'Kiến Thức Về Cấu Trúc Dữ Liệu Và Giải Thuật', 'Lập Trình Cơ Bản']","['Chuyên môn Mobile Developer', 'IT - Phần mềm', 'Nghỉ thứ 7', 'Tuổi 20 - 25']",0,1.0,Intern,TopCV
TCV1687,Business Analyst (Phân tích nghiệp vụ),data,CÔNG TY TNHH MTV SEN VÀNG VIỆT NAM,0,0,1,Hồ Chí Minh,08/09/2025,"['Quản Lý Dự Án', 'phân tích yêu cầu', 'Viết tài liệu', 'Giao tiếp hiệu quả', 'Mô Hình Hóa Dữ Liệu', 'SQL', 'UML', 'Phân Tích Thống Kê', 'Kỹ Năng Trình Bày', 'Kiến Thức Về Ngành', 'Microsoft Office Suite (excel, Powerpoint, Word)']","['Chuyên môn Business Analyst (Phân tích nghiệp vụ)', 'IT - Phần mềm', 'Tuổi 20 - 35']",3,3.0,Junior,TopCV
TCV1688,Sales IT Phần mềm khác,sales,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ NINA,4000000,4000000,0,Hồ Chí Minh,30/08/2025,,"['Chuyên môn Sales IT Phần mềm khác', 'B2B', 'B2C', 'IT - Phần mềm', 'Thương mại điện tử', 'Marketing / Quảng cáo', 'Có hỗ trợ Data']",0,0.0,Intern,TopCV
TCV1689,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ ECOGO,20000000,12000000,0,Hà Nội,25/09/2025,"['Sáng tạo', 'Thẩm mỹ', 'Tư Duy Hình Ảnh', 'Kỹ Năng Vẽ Tay (tùy Chuyên Môn)', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế (photoshop, Illustrator, Indesign, Autocad, Sketchup,...)', 'Kỹ Năng Dựng Hình 3d (tùy Chuyên Môn)']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc', 'In ấn / Xuất bản', 'Mỹ thuật / Nghệ thuật / Điện ảnh', 'Tuổi 22 - 40']",1,1.0,Junior,TopCV
TCV1690,Thiết kế đồ họa (Graphic Design),design,CÔNG TY TNHH HIGHCOMMERCE,15000000,10000000,0,Hà Nội,30/09/2025,"['Khả Năng Làm Việc Độc Lập Và Nhóm', 'Khả Năng Sáng Tạo Và Tư Duy Hình Ảnh Tốt', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế Đồ Họa (photoshop, Illustrator, Indesign)', 'Khả Năng Giao Tiếp Và Trình Bày Ý Tưởng', 'Hiểu Biết Về Nguyên Tắc Thiết Kế (màu Sắc, Bố Cục, Typography)', 'Hiểu Biết Về In Ấn Và Sản Xuất']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thương mại điện tử', 'Thiết kế / Kiến trúc', 'Marketing / Quảng cáo', 'Nghỉ thứ 7', 'Tiếng Anh Đọc hiểu']",2,2.0,Junior,TopCV
TCV1691,Kinh doanh phần mềm,sales,Công ty Cổ phần Phần mềm Việt Quốc tế (VSII),0,0,1,Hà Nội,11/09/2025,"['Thuyết trình', 'Tin học văn phòng', 'Tìm kiếm khách hàng', 'Giao tiếp', 'Nghiên Cứu Thị Trường']","['Chuyên môn Kinh doanh phần mềm', 'Direct Sales', 'B2B', 'Nghỉ thứ 7']",0,0.0,Intern,TopCV
TCV1692,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN ĐẦU TƯ NGHIÊN CỨU PHÁT TRIỂN CÔNG NGHỆ CAO NAMI CORP,0,0,1,Hồ Chí Minh,04/09/2025,"['Illustrator', 'Photoshop', 'Graphic design', 'Adobe Illustrator', 'Figma', 'Adobe', 'Graphic Designer']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Nghỉ thứ 7']",1,1.0,Junior,TopCV
TCV1693,Thiết kế đồ họa (Graphic Design),design,Công Ty Cổ Phần Quảng Cáo NewTab,10000000,7000000,0,Hồ Chí Minh,12/09/2025,"['Photoshop', 'UI/UX', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế Đồ Họa (photoshop, Illustrator, Indesign,...)', 'Khả Năng Sáng Tạo Và Tư Duy Hình Ảnh Tốt']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo']",1,1.0,Junior,TopCV
TCV1694,Kỹ thuật IT,other,Công ty CP Kids Plaza,25000000,12000000,0,Hà Nội,13/09/2025,"['Kỹ năng giao tiếp', 'Kỹ năng giải quyết vấn đề', 'Kỹ năng làm việc nhóm', 'Kỹ Năng Phân Tích Nghiệp Vụ', 'Kiến Thức Về Hệ Thống Erp']","['Chuyên môn Kỹ thuật IT', 'Bán lẻ - Hàng tiêu dùng - FMCG', 'IT - Phần mềm']",3,3.0,Junior,TopCV
TCV1695,Data Engineer,developer,CÔNG TY CỔ PHẦN FRESHDI VIỆT NAM,20000000,15000000,0,Hồ Chí Minh,04/09/2025,"['SQL', 'Phân tích dữ liệu', 'Python Hoặc Java', 'Trích Xuất, Chuyển Đổi Và Tải Dữ Liệu (etl)', 'Kiến Trúc Dữ Liệu Cơ Bản']","['Chuyên môn Data Engineer', 'Thương mại điện tử', 'Tuổi 22 - 35']",2,2.0,Junior,TopCV
TCV1696,Backend Developer,developer,Công ty Cổ Phần Rikkeisoft,0,0,1,Hà Nội,18/09/2025,"['Terraform', 'Ansible', 'CI/CD', 'Cloud (aws, Azure, Gcp)', 'Linux']","['Chuyên môn Backend Developer', 'IT - Phần mềm']",3,3.0,Junior,TopCV
TCV1697,Thiết kế đồ họa (Graphic Design),design,Công Ty TNHH Nệm Trung Nguyên,8000000,8000000,0,Hồ Chí Minh,30/09/2025,"['Thiết kế đồ họa', 'Sử Dụng Phần Mềm Thiết Kế (photoshop, Illustrator, Indesign)', 'Sáng tạo', 'Tư Duy Thẩm Mỹ', 'Kỹ Năng Bố Cục']",['Chuyên môn Thiết kế đồ họa (Graphic Design)'],0,1.0,Intern,TopCV
TCV1698,IT Project Manager,infra,CÔNG TY CỔ PHẦN XÂY DỰNG CDC,0,0,1,Hà Nội,31/08/2025,"['Quản Lý Hệ Thống', 'Giải quyết vấn đề', 'An Ninh Mạng', 'Kiến Thức Về Mạng Máy Tính', 'Quản Trị Cơ Sở Dữ Liệu']","['Chuyên môn IT Project Manager', 'IT - Phần mềm', 'Xây dựng']",3,3.0,Manager,TopCV
TCV1699,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN MUA BÁN CƠ CẤU SÁP NHẬP DOANH NGHIỆP M&A VIỆT NAM,15000000,10000000,0,Hà Nội,03/09/2025,"['Photoshop', 'Thiết kế đồ họa', 'Thiết Kế', 'lllustrator', 'Làm việc độc lập', 'Giao tiếp', 'Sáng tạo']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Tuổi 25 - 40']",1,1.0,Junior,TopCV
TCV1700,Software Engineer,developer,CÔNG TY TNHH EAERA VIỆT NAM,23400000,15600000,0,Hà Nội,13/09/2025,"['Python', 'Lập Trình Hướng Đối Tượng (oop)', 'Frameworks (django, Flask)', 'Cơ Sở Dữ Liệu (sql, Nosql)', 'Api (restful, Graphql)', 'Javascript', 'MySQL', 'NoSQL', 'Python', 'REST API', 'Làm việc nhóm', 'Quản lý thời gian']","['Chuyên môn Software Engineer', 'IT - Phần mềm', 'Thương mại điện tử', 'Tài chính']",2,2.0,Junior,TopCV
TCV1701,Kinh doanh phần mềm,sales,Công ty TNHH HQSOFT,0,0,1,Hồ Chí Minh,28/09/2025,,"['Chuyên môn Kinh doanh phần mềm', 'B2B']",1,1.0,Junior,TopCV
TCV1702,AI Researcher,data,Công ty Cổ Phần Thực Phẩm Á Châu,0,0,1,"Hồ Chí Minh, Bình Dương",03/09/2025,"['AI', 'công nghệ Al', 'Kỹ năng giao tiếp', 'kỹ năng tổ chức', 'kỹ năng quản lý thời gian', 'Kỹ năng giải quyết vấn đề', 'Kỹ năng làm việc nhóm', 'Kỹ Năng Sử Dụng Các Phần Mềm Chuyên Dụng', 'Kỹ năng đàm phán', 'kỹ năng thuyết trình', 'kỹ năng nghiên cứu']","['Chuyên môn AI Researcher', 'IT - Phần mềm', 'Sản xuất ', 'Công nghệ kỹ thuật', 'Tuổi 25 - 39']",1,1.0,Junior,TopCV
TCV1703,Thiết kế đồ họa (Graphic Design),design,CÔNG TY TRÁCH NHIỆM HỮU HẠN THƯƠNG MẠI UNITEK,0,0,1,Hồ Chí Minh,06/09/2025,,"['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo', 'Mỹ thuật / Nghệ thuật / Điện ảnh', 'Thiết kế / Kiến trúc']",1,1.0,Junior,TopCV
TCV1704,Thiết kế đồ họa (Graphic Design),design,Công ty CPDV Trực tuyến Cộng Đồng Việt (VietUnion),0,0,1,Hồ Chí Minh,05/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'Tư duy sáng tạo', 'Kỹ Năng Thiết Kế', 'Bố Cục']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Nghỉ thứ 7']",0,0.0,Intern,TopCV
TCV1705,Backend Developer,developer,Công ty Cổ Phần Rikkeisoft,0,0,1,Hà Nội,18/09/2025,"['Golang', 'Scala', 'Lập Trình Hướng Đối Tượng (oop)', 'Cấu Trúc Dữ Liệu Và Giải Thuật', 'Thiết Kế Hệ Thống']","['Chuyên môn Backend Developer', 'IT - Phần mềm']",3,3.0,Junior,TopCV
TCV1706,Fullstack Developer,developer,CÔNG TY TNHH MAPLE LABS,0,0,1,Hồ Chí Minh,21/09/2025,"['Javascript', 'HTML/CSS', 'Database Management (sql, Nosql)', 'Frontend Framework (react, Angular, Vue.js)', 'Backend Framework (node.js, Python Django, Ruby On Rails, Java Spring)', 'HTML', 'Javascrip']","['Chuyên môn Fullstack Developer', 'IT - Phần mềm']",2,2.0,Junior,TopCV
TCV1707,Kỹ sư lập trình máy,other,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ ĐỨC NGUYÊN,15000000,8000000,0,Đà Nẵng,19/09/2025,"['Kiểm Tra Chất Lượng Sản Phẩm', 'Đọc Hiểu Bản Vẽ Kỹ Thuật', 'Vận Hành Máy Tiện Cnc', 'Vận Hành Máy Phay Cnc', 'Lập Trình Cnc Cơ Bản (g Code)', 'Sử Dụng Thành Thạo Các Phần Mềm Thiết Kế (autocad, Solidworks,...)', 'Lập Trình Cnc Nâng Cao (cad Cam)']","['Chuyên môn Kỹ sư lập trình máy', 'Sản xuất ', 'Cơ khí / Tự động hóa', 'Điện / Điện tử / Điện lạnh']",1,1.0,Junior,TopCV
TCV1708,Mobile Developer,developer,CÔNG TY TNHH VÀNG BẠC ĐÁ QUÝ NGỌC THẨM,0,0,1,Hồ Chí Minh,30/09/2025,"['Lập Trình Mobile', 'Swift (ios) Hoặc Kotlin Java (android)', 'UI/UX', 'API', 'Git']","['Chuyên môn Mobile Developer', 'IT - Phần mềm']",1,1.0,Junior,TopCV
TCV1709,Fullstack Developer,developer,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ APOLLO,0,0,1,Hồ Chí Minh,20/09/2025,"['Javascript', 'HTML/CSS', 'Backend Framework (node.js, Python Django, Ruby On Rails, Java Spring)', 'Frontend Framework (react, Angular, Vue.js)', 'Database Management (sql, Nosql)']","['Chuyên môn Fullstack Developer', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1710,Thiết kế đồ họa (Graphic Design),design,Công Ty TNHH đầu tư công nghệ Future Media,15000000,9000000,0,Hà Nội,20/09/2025,"['Thiết kế đồ họa', 'Sử Dụng Phần Mềm Thiết Kế (photoshop, Illustrator, Canva)', 'Sáng tạo', 'Bố Cục Hình Ảnh', 'Chọn Màu Sắc', 'Biên Tập Ảnh', 'Kinh Nghiệm Thiết Kế Thumbnail Cho Các Nền Tảng Khác Nhau', 'Hiểu Biết Về Seo (tối Ưu Hóa Thumbnail Cho Tìm Kiếm)']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo', 'Phát thanh / Truyền hình', 'Mỹ thuật / Nghệ thuật / Điện ảnh']",0,1.0,Intern,TopCV
TCV1711,Kinh doanh phần mềm,sales,CÔNG TY CỔ PHẦN ỨNG DỤNG CÔNG NGHỆ VŨ HẢI,20000000,6000000,0,Hà Nội,04/09/2025,"['Marketing', 'Giao tiếp', 'Phân tích dữ liệu', 'Bán Hàng', 'Nghiên Cứu Thị Trường']","['Chuyên môn Kinh doanh phần mềm', 'Telesales', 'B2B', 'IT - Phần mềm', 'Marketing / Quảng cáo', 'Xuất nhập khẩu / Hải quan', 'Có hỗ trợ Data', 'Nghỉ thứ 7', 'Giọng miền Bắc', 'Diễn đạt trôi chảy', 'Tuổi 18 - 35']",0,1.0,Intern,TopCV
TCV1712,Thiết kế đồ họa (Graphic Design),design,CHI NHÁNH CÔNG TY CỔ PHẦN ST EVENT,18000000,12000000,0,Hồ Chí Minh,30/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'Typography', 'Color Theory', 'Sketching/Drawing']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc', 'Marketing / Quảng cáo', 'Nghỉ thứ 7', 'Từ 20 tuổi trở lên']",2,2.0,Junior,TopCV
TCV1713,Kinh doanh Domain/Hosting/Server,data,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ NINA,32000000,8000000,0,Hồ Chí Minh,30/08/2025,"['Thuyết trình', 'Tư vấn', 'Giao tiếp', 'Giải quyết vấn đề', 'Lắng Nghe']","['Chuyên môn Kinh doanh Domain/Hosting/Server', 'Telesales', 'Direct Sales', 'B2B', 'Diễn đạt trôi chảy', 'Giọng miền Bắc', 'Giọng miền Trung', 'Giọng miền Nam', 'Phát âm chuẩn']",0,0.0,Intern,TopCV
TCV1714,IT Project Manager,infra,SVTECH,0,0,1,Hà Nội,30/09/2025,"['Quản lý thời gian', 'Giao tiếp', 'Quản Lý Dự Án', 'Lãnh đạo', 'Quản Lý Rủi Ro', 'Lập Kế Hoạch Dự Án']","['Chuyên môn IT Project Manager', 'Nghỉ thứ 7', 'Tiếng Anh TOEIC 700']",1,1.0,Manager,TopCV
TCV1715,Product Owner/Product Manager,infra,CÔNG TY CỔ PHẦN VH EDTECH,50000000,30000000,0,Hà Nội,07/09/2025,"['Agile', 'SCRUM', 'Product Backlog Management', 'Stakeholder Management', 'Requirement Gathering']",['Chuyên môn Product Owner/Product Manager'],3,3.0,Manager,TopCV
TCV1716,Manual Tester,tester,Công ty Cổ phần Công nghệ Alphaway,28500000,22000000,0,Hà Nội,19/09/2025,"['phân tích yêu cầu', 'Viết Testcase', 'Thực Hiện Test Case', 'Báo Cáo Lỗi', 'Kiểm Tra Chất Lượng Phần Mềm']","['Chuyên môn Manual Tester', 'IT - Phần mềm', 'Ngân hàng', 'Tài chính', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1717,Kinh doanh phần mềm,sales,OpenCommerce Group,30000000,20000000,0,Hà Nội,18/09/2025,"['Bán Hàng', 'phát triển kinh doanh', 'Quản Lý Quan Hệ Khách Hàng (crm)']","['Chuyên môn Kinh doanh phần mềm', 'B2B', 'B2C', 'Có hỗ trợ Data', 'Nghỉ thứ 7']",1,1.0,Junior,TopCV
TCV1718,Backend Developer,developer,Ngân hàng TMCP Hàng Hải Việt Nam (MSB),65000000,39000000,0,Hà Nội,24/09/2025,"['Java', 'Spring Framework', 'RESTful APIs', 'Microservices', 'SQL']","['Chuyên môn Backend Developer', 'IT - Phần mềm', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1719,Mobile Developer,developer,Braly JSC,25000000,25000000,0,Hà Nội,03/09/2025,"['Android SDK', 'Android studio', 'RESTful APIs', 'Ui Ux Design Principles', 'Java/Kotlin', 'Agile Development']","['Chuyên môn Mobile Developer', 'IT - Phần mềm']",0,1.0,Intern,TopCV
TCV1720,Backend Developer,developer,Công ty Cổ phần đầu tư Công Nghệ và Thương Mại Softdreams,20000000,15000000,0,Hà Nội,30/09/2025,,"['Chuyên môn Backend Developer', 'IT - Phần mềm']",2,2.0,Junior,TopCV
TCV1721,DevOps Engineer,developer,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐIỆN TỬ BẢO KIM,45000000,35000000,0,Hà Nội,21/09/2025,"['CI/CD', 'Devops', 'Cloud Computing (aws, Azure, Gcp)', 'Containerization (docker, Kubernetes)', 'Infrastructure As Code (iac)']","['Chuyên môn DevOps Engineer', 'Ngân hàng', 'Tài chính', 'IT - Phần cứng và máy tính']",5,5.0,Mid,TopCV
TCV1722,Thiết kế đồ họa (Graphic Design),design,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ THE20,17000000,12000000,0,Hà Nội,05/09/2025,"['Am Hiểu Về Xu Hướng Thiết Kế Hiện Đại', 'Thiết Kế Đồ Họa (photoshop, Illustrator, Indesign)', 'Hiểu Biết Về Blockchain Và Cryptocurrency', 'Kỹ Năng Sử Dụng Phần Mềm Thiết Kế Vector Và Raster', 'Khả Năng Tạo Ra Các Thiết Kế Trực Quan Và Hấp Dẫn']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc']",2,2.0,Junior,TopCV
TCV1723,Fullstack Developer,developer,Công ty Cổ phần dịch vụ và giải pháp xử lý dữ liệu VBEE,30000000,23000000,0,Hà Nội,10/09/2025,"['Javascript', 'ReactJS', 'Node.js', 'HTML/CSS', 'RESTful APIs']","['Chuyên môn Fullstack Developer', 'IT - Phần mềm', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1724,Product Owner/Product Manager,infra,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),0,0,1,Hà Nội,29/08/2025,"['Communication', 'Stakeholder Management', 'Agile Methodologies', 'Prioritization', 'Product Backlog Management']","['Chuyên môn Product Owner/Product Manager', 'Tài chính']",3,3.0,Manager,TopCV
TCV1725,Thiết kế đồ họa (Graphic Design),design,Chi nhánh Công ty TNHH Thương mại và Du Lịch Đại Dương Xanh,15000000,7000000,0,Hồ Chí Minh,28/09/2025,,['Chuyên môn Thiết kế đồ họa (Graphic Design)'],0,1.0,Intern,TopCV
TCV1726,Frontend Developer,developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,0,0,1,Hà Nội,26/09/2025,"['CSS', 'HTML', 'Javascript', 'TypeScript', 'Angular (v2 Trở Lên)']","['Chuyên môn Frontend Developer', 'IT - Phần mềm', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1727,Software Tester (Automation & Manual),developer,CÔNG TY TNHH TORILAB,52000000,26000000,0,Hà Nội,30/09/2025,"['Giao tiếp', 'phân tích yêu cầu', 'Kiểm thử phần mềm', 'Báo Cáo Lỗi', 'Viết Test Case']","['Chuyên môn Software Tester (Automation & Manual)', 'IT - Phần mềm', 'Nghỉ thứ 7', 'Tiếng Anh Giao tiếp thành thạo']",5,5.0,Mid,TopCV
