job_id,job_url,source,title,title_clean,job_level_from_title,job_role,job_level,job_level_source,job_field,job_field_source,company,company_norm,locations,location_primary,location,work_type,work_type_detail,salary,salary_min,salary_max,salary_currency,salary_period,salary_min_vnd,salary_max_vnd,salary_is_negotiable,fx_rate_used,posted_datetime,posted_date,industry_list,industry,industry_source,job_domain,skills,skills_count
vnw_00798,https://www.vietnamworks.com/ky-su-djieu-hoa-1944219-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,Kỹ Sư Điều Hòa,Kỹ Sư Điều Hòa,Unspecified,Others,Unknown,title_inferred,Unspecified,unspecified,Công Ty TNHH Mic-Tech Việt Nam,cngtytnhhmictechvitnam,"[""Hải Phòng""]",Hải Phòng,Hải Phòng,Unspecified,,15tr-20tr ₫/tháng,15000000.0,20000000.0,VND,month,15000000.0,20000000.0,False,FX:VND=1.0,2025-08-08 00:00:00,2025-08-08,[],IT Services / Software,fallback,[],"[""Có Trách Nhiệm Với Công Việc"", ""Tinh Thần Làm Việc Chăm Chỉ""]",2
vnw_00799,https://www.vietnamworks.com/nhan-vien-ke-toan-tong-hop-di-lam-ngay-ha-noi-1944872-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,Nhân Viên Kế Toán Tổng Hợp Đi Làm Ngay ( Hà Nội ),Nhân Viên Kế Toán Tổng Hợp Đi Làm Ngay ( Hà Nội ),Unspecified,Others,Mid,experience,Unspecified,unspecified,CÔNG TY TNHH HOME International,cngtytnhhhomeinternational,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,10tr-15tr ₫/tháng,10000000.0,15000000.0,VND,month,10000000.0,15000000.0,False,FX:VND=1.0,2025-08-11 00:00:00,2025-08-11,"[""Retail"", ""Consulting / Outsourcing""]",Retail,industry/title/skills/company,"[""Retail""]","[""Kế Toán Tổng Hợp"", ""Lập Dự Toán Quản Lý"", ""Kiểm Tra Chứng Từ"", ""Phân Tích Chứng Khoán"", ""Tài Chính""]",5
vnw_00800,https://www.vietnamworks.com/ha-noi-ky-su-quan-ly-thiet-ke-ban-ky-thuat--1944973-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,[Hà Nội] Kỹ Sư Quản Lý Thiết Kế - Ban Kỹ Thuật,[Hà Nội] Kỹ Sư Quản Lý Thiết Kế - Ban Kỹ Thuật,Unspecified,Others,Unknown,title_inferred,Unspecified,unspecified,Tập Đoàn FECON,tponfecon,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,Thương lượng,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-11 00:00:00,2025-08-11,"[""Real Estate / Construction"", ""Government / Public""]",Real Estate / Construction,industry/title/skills/company,[],"[""Construction Design"", ""Building Structure Design"", ""Thiết Kế Kết Cấu"", ""Kỹ Thuật Xây Dựng"", ""Thiết Kế Xây Dựng""]",5
vnw_00801,https://www.vietnamworks.com/hot-job-tuyen-gap-nhan-vien-quan-ly-chat-luong--1945037-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,[Hot Job] Tuyển Gấp Nhân Viên Quản Lý Chất Lượng,[Hot Job] Tuyển Gấp Nhân Viên Quản Lý Chất Lượng,Unspecified,Others,Unknown,title_inferred,Unspecified,unspecified,Công Ty Yang Min Viet Nam,cngtyyangminvietnam,"[""Unspecified""]",Unspecified,Unspecified,Unspecified,,$ 500-600 /tháng,500.0,600.0,USD,month,13195000.0,15834000.0,False,FX:USD=26390,2025-08-11 00:00:00,2025-08-11,[],IT Services / Software,fallback,[],"[""Qa"", ""Cơ Khí"", ""Autocad"", ""Chế Tạo Máy""]",4
vnw_00802,https://www.vietnamworks.com/chuyen-vien-phat-trien-kenh-phan-phoi-va-djoi-tac-cap-2-1945267-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,Chuyên Viên Phát Triển Kênh Phân Phối Và Đối Tác Cấp 2,Chuyên Viên Phát Triển Kênh Phân Phối Và Đối Tác Cấp 2,Middle,Others,Senior,experience,Unspecified,unspecified,Ngân Hàng TMCP Đầu Tư Và Phát Triển Việt Nam (Bidv),ngnhngtmcputvphttrinvitnambidv,"[""Hà Nội"", ""TP. Hồ Chí Minh""]",Hà Nội,Hà Nội | TP. Hồ Chí Minh,Unspecified,,Thương lượng,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-12 00:00:00,2025-08-12,"[""Banking""]",Banking,industry/title/skills/company,"[""Banking""]","[""Giao Tiếp Tiếng Anh"", ""Phân Tích Dữ Liệu"", ""Phát Triển Kênh Phân Phối"", ""Quản Lý Thời Gian"", ""Tín Dụng Ngân Hàng""]",5
vnw_00803,https://www.vietnamworks.com/qa-system-document-control-engineer-1945739-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,QA System & Document Control Engineer,QA Engineer / Tester,Unspecified,Tester,Senior,experience,Tester,title,VDL ETG Vietnam Company Limited,vdletgvietnamcompanylimited,"[""Hải Phòng"", ""TP. Hồ Chí Minh""]",Hải Phòng,Hải Phòng | TP. Hồ Chí Minh,Unspecified,,Thương lượng,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-13 00:00:00,2025-08-13,[],IT Services / Software,fallback,[],"[""Industrial Engineer"", ""Iso 9001"", ""Kiểm Soát Tài Liệu"", ""Mechanical"", ""Quản Lý Chất Lượng""]",5
vnw_00804,https://www.vietnamworks.com/qms-engineer-specialist-1946299-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,QMS Engineer/ Specialist,QMS Engineer/ Specialist,Senior,Developer,Senior,experience,Developer,title,CÔNG TY TNHH Nanofilm Technologies VIỆT NAM,cngtytnhhnanofilmtechnologiesvitnam,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,"$ 600-1,000 /tháng",600.0,1000.0,USD,month,15834000.0,26390000.0,False,FX:USD=26390,2025-08-14 00:00:00,2025-08-14,[],IT Services / Software,fallback,[],"[""Quản Lý Hệ Thống Chất Lượng"", ""Quy Trình Cải Tiến"", ""Iso"", ""Ppap"", ""Qms""]",5
vnw_00805,https://www.vietnamworks.com/process-r-d-engineer-1946285-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,Process R&D Engineer,Process R&D Engineer,Unspecified,Developer,Senior,experience,Developer,title,CÔNG TY TNHH Nanofilm Technologies VIỆT NAM,cngtytnhhnanofilmtechnologiesvitnam,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,"$ 600-1,000 /tháng",600.0,1000.0,USD,month,15834000.0,26390000.0,False,FX:USD=26390,2025-08-14 00:00:00,2025-08-14,[],IT Services / Software,fallback,[],"[""Process Development"", ""Quality System"", ""Performance Enhancement"", ""Product Design"", ""Interpersonal Skills""]",5
vnw_00806,https://www.vietnamworks.com/chuyen-vien-phat-trien-cong-djong-community-specialist-creators-and-affiliate-1946550-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,Chuyên Viên Phát Triển Cộng Đồng - Community Specialist (Creators & Affiliate),Chuyên Viên Phát Triển Cộng Đồng - Community Specialist (Creators & Affiliate),Senior,Others,Lead,experience,Unspecified,unspecified,CÔNG TY TNHH PATI GROUP Agency,cngtytnhhpatigroupagency,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,11tr-20tr ₫/tháng,11000000.0,20000000.0,VND,month,11000000.0,20000000.0,False,FX:VND=1.0,2025-08-14 00:00:00,2025-08-14,[],IT Services / Software,fallback,[],"[""Affiliate Marketing"", ""Brand & Community Engagement"", ""Community Management"", ""Community Organising"", ""Content Creation""]",5
vnw_00807,https://www.vietnamworks.com/digital-marketing-executive-da-nang-tuyen-gap-1947024-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,Digital Marketing Executive - Đà Nẵng (Tuyển Gấp),Digital Marketing Executive - Đà Nẵng (Tuyển Gấp),Unspecified,Others,Unknown,title_inferred,Unspecified,unspecified,Core Properties TX,corepropertiestx,"[""Unspecified""]",Unspecified,Unspecified,Unspecified,,9tr-15tr ₫/tháng,9000000.0,15000000.0,VND,month,9000000.0,15000000.0,False,FX:VND=1.0,2025-08-15 00:00:00,2025-08-15,"[""Media / Advertising""]",Media / Advertising,industry/title/skills/company,[],"[""Chạy Ads"", ""Phân Tích Dữ Liệu"", ""Tối Ưu Quảng Cáo"", ""Social Media Content"", ""Content Ads""]",5
vnw_00808,https://www.vietnamworks.com/thanh-vien-tieu-ban-tai-chinh-1947492-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,Thành Viên Tiêu Ban Tài Chính,Thành Viên Tiêu Ban Tài Chính,Unspecified,Others,Senior,experience,Unspecified,unspecified,Công Ty TNHH Vân Long,cngtytnhhvnlong,"[""Hải Phòng""]",Hải Phòng,Hải Phòng,Unspecified,,Thương lượng,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-18 00:00:00,2025-08-18,[],IT Services / Software,fallback,[],"[""Quản Lý Tài Chính"", ""Kiểm Soát Chứng Từ"", ""Cost Management"", ""Financial Accounting"", ""Tài Chính""]",5
vnw_00809,https://www.vietnamworks.com/private-duty-nurse-old-sitter-up-to-700-usd-month-1947389-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,Private Duty Nurse / Old-Sitter (Up to 700 USD/ month),Private Duty Nurse / Old-Sitter (Up to 700 USD/ month),Unspecified,Others,Unknown,title_inferred,Unspecified,unspecified,La Veranda Resort Phu Quoc - A Member Of Mgallery Collection - Kien Giang,laverandaresortphuquocamemberofmgallerycollectionkiengiang,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,Từ $ 700 /tháng,700.0,,USD,month,18473000.0,,False,FX:USD=26390,2025-08-18 00:00:00,2025-08-18,"[""Healthcare / Pharma"", ""Hospitality / Travel""]",Healthcare / Pharma,industry/title/skills/company,"[""Healthcare""]","[""Nursing"", ""English Fluency"", ""Medical Background"", ""Companionship"", ""Elderly Care""]",5
vnw_00810,https://www.vietnamworks.com/truong-phong-ky-thuat-quan-ly-in-offset-andamp-thiet-bi-1947399-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,Trưởng Phòng Kỹ Thuật Quản Lý In Offset & Thiết Bị,Trưởng Phòng Kỹ Thuật Quản Lý In Offset & Thiết Bị,Manager,Data,Lead,experience,Data,job_role,Công Ty Intbox – BAO BÌ Thông Minh,cngtyintboxbaobthngminh,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,25tr-30tr ₫/tháng,25000000.0,30000000.0,VND,month,25000000.0,30000000.0,False,FX:VND=1.0,2025-08-18 00:00:00,2025-08-18,[],IT Services / Software,fallback,[],"[""Hệ Thống Cip3"", ""Cip4"", ""Quản Lý Kỹ Thuật"", ""Kiểm Soát Chất Lượng"", ""Kỹ Thuật Công Nghiệp"", ""Quản Lý""]",6
vnw_00811,https://www.vietnamworks.com/giam-sat-cong-trinh--1947718-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,Giám Sát Công Trình,Giám Sát Công Trình,Unspecified,Others,Mid,experience,Unspecified,unspecified,Công Ty Cổ Phần Việt Construction Thăng Long,cngtycphnvitconstructionthnglong,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,Thương lượng,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-18 00:00:00,2025-08-18,"[""Real Estate / Construction"", ""Government / Public""]",Real Estate / Construction,industry/title/skills/company,[],"[""Autocad"", ""Giám Sát Công Trình"", ""Thi Công Xây Dựng"", ""Xây Dựng Dân Dụng"", ""Kỹ Sư Công Trình Dân Dụng & Công Nghiệp""]",5
vnw_00812,https://www.vietnamworks.com/ky-su-thanh-thao-tieng-nhat-anh--1948555-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,Kỹ Sư Thành Thạo Tiếng Nhật / Anh,Kỹ Sư Thành Thạo Tiếng Nhật / Anh,Unspecified,Others,Unknown,title_inferred,Unspecified,unspecified,Công Ty TNHH Điện Tử Meiko Việt Nam (Mkvc),cngtytnhhintmeikovitnammkvc,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,Thương lượng,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-20 00:00:00,2025-08-20,[],IT Services / Software,fallback,[],"[""Bảo Vệ An Ninh"", ""Quản Trị An Ninh Bảo Vệ"", ""Safe Guard"", ""Safety And Compliance Management"", ""An Ninh Điều Tra""]",5
vnw_00813,https://www.vietnamworks.com/qa-supervisor-thanh-thao-tieng-anh-1948558-jv?utm_campaign_navi=noResult&utm_content_navi=SmartNaviIOP&utm_medium_navi=noResult&utm_source_navi=searchPage,vnw,QA Supervisor Thành Thạo Tiếng Anh,QA Engineer / Tester,Unspecified,Tester,Lead,experience,Tester,title,Công Ty TNHH Điện Tử Meiko Việt Nam (Mkvc),cngtytnhhintmeikovitnammkvc,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,Thương lượng,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-20 00:00:00,2025-08-20,[],IT Services / Software,fallback,[],"[""Quality Assurance"", ""Quality Auditing"", ""Quality Control"", ""Quality Control Inspection"", ""Quality Supervision""]",5
itv_00001,https://itviec.com/it-jobs?job_selected=senior-manager-data-scientist-fintech-trusting-social-1245,itv,Senior/Manager Data Scientist - Fintech,Data Engineer/Scientist/Analyst,Manager,Data,Manager,title_inferred,AI/ML,source_field,Trusting Social,trustingsocial,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,,,"[""Fintech""]",Fintech,job_domain/title/skills/company,"[""Fintech""]","[""Data Science"", ""Statistical Analysis"", ""Machine Learning"", ""Data"", ""Science"", ""LLM"", ""Statistical"", ""Analysis"", ""Machine"", ""Learning"", ""Python""]",11
itv_00002,https://itviec.com/it-jobs?job_selected=frontend-developer-shopify-wordpress-developer-solis-lab-4021,itv,Frontend Developer (Shopify/Wordpress Developer),Frontend Developer,Unspecified,Developer,Unknown,title_inferred,Developer,source_field,SOLIS LAB,solislab,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,"1,000 - 1,500 USD",1000.0,1500.0,USD,month,26390000.0,39585000.0,False,FX:USD=26390,,,"[""E-commerce""]",E-commerce,job_domain/title/skills/company,"[""E-commerce""]","[""JavaScript"", ""React"", ""Html"", ""Css"", ""TypeScript"", ""Vue""]",6
itv_00003,https://itviec.com/it-jobs?job_selected=devops-engineer-aws-cloud-kubernetes-python-designveloper-dsv-3352,itv,"DevOps Engineer (AWS, Cloud, Kubernetes, Python)",DevOps Engineer,Unspecified,DevOps,Unknown,title_inferred,DevOps,source_field,Designveloper (DSV),designveloperdsv,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,Up to $2000,,2000.0,USD,month,,52780000.0,False,FX:USD=26390,2025-08-28 10:34:48,2025-08-28,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""Devops"", ""Kubernetes"", ""AWS"", ""Cloud"", ""Docker"", ""Python""]",6
itv_00004,https://itviec.com/it-jobs?job_selected=sap-business-analyst-3-4yoe-marusys-vina-3012,itv,SAP Business Analyst (3-4Yoe),PM/BA,Middle,Data,Mid,title_inferred,PM/BA,source_field,Marusys VINA,marusysvina,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,"500 - 1,500 USD",500.0,1500.0,USD,month,13195000.0,39585000.0,False,FX:USD=26390,2025-08-28 10:34:54,2025-08-28,"[""Manufacturing""]",Manufacturing,job_domain/title/skills/company,"[""SAP"", ""Manufacturing""]","[""Sap"", ""Business"", ""Analysis"", ""Tester"", ""Fiori"", ""English""]",6
itv_00005,https://itviec.com/it-jobs?job_selected=cv-phan-tich-va-thiet-ke-mo-hinh-du-lieu-data-analyst-mb-bank-4214,itv,CV Phân tích và thiết kế Mô hình dữ liệu - Data Analyst,Data Engineer/Scientist/Analyst,Unspecified,Data,Unknown,title_inferred,Data,source_field,MB Bank,mbbank,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-28 10:35:00,2025-08-28,"[""Banking""]",Banking,job_domain/title/skills/company,"[""Banking""]","[""Power BI"", ""Data"", ""Analysis"", ""Tableau"", ""Power"", ""Bi"", ""Microsoft"", ""SQL"", ""Server"", ""Oracle""]",10
itv_00006,https://itviec.com/it-jobs?job_selected=quality-assurance-qa-mb-bank-3339,itv,Quality Assurance (QA),QA Engineer / Tester,Unspecified,Tester,Unknown,title_inferred,Tester,title,MB Bank,mbbank,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-28 10:35:05,2025-08-28,"[""Banking""]",Banking,job_domain/title/skills/company,"[""Banking""]","[""Qa"", ""Qc"", ""Jira"", ""Agile"", ""Project"", ""Management"", ""Business"", ""Analysis""]",8
itv_00007,https://itviec.com/it-jobs?job_selected=cvcc-kien-truc-giai-phap-du-lieu-data-architect-mb-bank-2750,itv,CVCC Kiến trúc Giải pháp Dữ liệu- Data Architect,Data Engineer/Scientist/Analyst,Unspecified,Data,Unknown,title_inferred,Data,job_role,MB Bank,mbbank,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-28 10:35:11,2025-08-28,"[""Banking""]",Banking,job_domain/title/skills/company,"[""Banking""]","[""Data"", ""Engineer"", ""Cloud"", ""Redis"", ""MongoDB"", ""Oracle""]",6
itv_00008,https://itviec.com/it-jobs?job_selected=cv-cvcc-khoa-hoc-du-lieu-data-scientist-mb-bank-1808,itv,"CV, CVCC Khoa học Dữ liệu - Data Scientist",Data Engineer/Scientist/Analyst,Unspecified,Data,Unknown,title_inferred,AI/ML,source_field,MB Bank,mbbank,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-28 10:35:17,2025-08-28,"[""Banking"", ""Education / EdTech""]",Banking,job_domain/title/skills/company,"[""Banking""]","[""Data Science"", ""Data"", ""Science"", ""Tableau"", ""Spark"", ""Python"", ""Analysis"", ""Engineer""]",8
itv_00009,https://itviec.com/it-jobs?job_selected=senior-typescript-dev-react-express-frontend-focus-unifiedpost-4035,itv,"Senior TypeScript Dev (React, Express, Frontend focus)",Frontend Developer,Senior,Developer,Senior,title_inferred,Developer,source_field,Unifiedpost,unifiedpost,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Hybrid,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-28 10:35:23,2025-08-28,"[""Banking""]",Banking,job_domain/title/skills/company,"[""Banking""]","[""TypeScript"", ""English"", ""Web"", ""Api"", ""JavaScript"", ""Nestjs"", ""Express""]",7
itv_00010,https://itviec.com/it-jobs?job_selected=us-market-sr-tech-lead-fullstack-dev-up-to-70m-vnd-rikkeisoft-2331,itv,[US Market] Sr Tech Lead/Fullstack Dev Up to 70m VND,Fullstack Developer,Senior,Developer,Senior,title_inferred,Developer,source_field,Rikkeisoft,rikkeisoft,"[""Hà Nội"", ""TP. Hồ Chí Minh"", ""Đà Nẵng""]",Hà Nội,Hà Nội | TP. Hồ Chí Minh | Đà Nẵng,Unspecified,,Up to 70m vnd,,70000000.0,VND,month,,70000000.0,False,FX:VND=1.0,2025-08-28 09:35:28,2025-08-28,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""Node.js"", ""Docker"", ""Azure"", ""AWS"", ""TypeScript"", ""React""]",6
itv_00011,https://itviec.com/it-jobs?job_selected=chief-information-officer-head-of-ai-nec-vietnam-5940,itv,Chief Information Officer (Head of AI),AI/ML Engineer,Manager,AI/ML,C-Level,job_expertise,AI/ML,title,NEC Vietnam,necvietnam,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Hybrid,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-28 09:35:34,2025-08-28,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""Machine Learning"", ""Deep Learning"", ""Ai"", ""LLM"", ""Generative"", ""Deep"", ""Learning"", ""Machine"", ""Python""]",9
itv_00012,https://itviec.com/it-jobs?job_selected=back-end-developer-python-persol-career-tech-studio-vietnam-5949,itv,Back End Developer (Python),Backend Developer,Unspecified,Developer,Unknown,title_inferred,Developer,source_field,Persol Career Tech Studio Vietnam,persolcareertechstudiovietnam,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Hybrid,,"750 - 1,800 USD",750.0,1800.0,USD,month,19792500.0,47502000.0,False,FX:USD=26390,2025-08-28 09:35:40,2025-08-28,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""Python"", ""Next.js"", ""Fastapi"", ""Docker"", ""SQL"", ""React""]",6
itv_00013,https://itviec.com/it-jobs?job_selected=blue-team-security-engineer-relocate-to-dubai-uae-virtual-security-lab-cyber-risk-management-services-l-l-c-2240,itv,(Blue Team) Security Engineer - Relocate to Dubai (UAE),Security Engineer,Unspecified,Security,Unknown,title_inferred,Security,source_field,Virtual Security Lab Cyber Risk Management Services L.L.C,virtualsecuritylabcyberriskmanagementservicesllc,"[""Hà Nội"", ""TP. Hồ Chí Minh""]",Hà Nội,Hà Nội | TP. Hồ Chí Minh,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-28 09:35:46,2025-08-28,[],IT Services / Software,fallback,[],"[""Security"", ""Firewall"", ""Siem"", ""Bash"", ""Shell"", ""Python""]",6
itv_00014,https://itviec.com/it-jobs?job_selected=fullstack-mobile-developer-flutter-ios-android-itz-4321,itv,Fullstack Mobile Developer (Flutter + IOS/Android),Fullstack Developer,Unspecified,Developer,Unknown,title_inferred,Developer,source_field,ITZ,itz,"[""Đà Nẵng""]",Đà Nẵng,Đà Nẵng,Unspecified,,"1,000 - 1,800 USD",1000.0,1800.0,USD,month,26390000.0,47502000.0,False,FX:USD=26390,2025-08-28 08:35:52,2025-08-28,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""Flutter"", ""Japanese"", ""Database"", ""Mobile"", ""Apps"", ""iOS"", ""Android""]",7
itv_00015,https://itviec.com/it-jobs?job_selected=ky-su-he-thong-ky-su-may-chu-system-server-engineer-itz-4232,itv,Kỹ Sư Hệ Thống/Kỹ Sư Máy Chủ (System/Server Engineer),System/Network Engineer,Unspecified,Developer,Unknown,title_inferred,Developer,source_field,ITZ,itz,"[""Đà Nẵng""]",Đà Nẵng,Đà Nẵng,Unspecified,,"1,000 - 1,800 USD",1000.0,1800.0,USD,month,26390000.0,47502000.0,False,FX:USD=26390,2025-08-28 08:35:58,2025-08-28,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""System"", ""Architecture"", ""Japanese"", ""Networking"", ""MySQL"", ""PHP"", ""Oracle""]",7
itv_00016,https://itviec.com/it-jobs?job_selected=senior-principal-hybrid-qa-qc-manual-automation-test-money-forward-vietnam-co-ltd-4044,itv,"Senior/Principal Hybrid QA QC (Manual, Automation Test)",QA Engineer / Tester,Senior,Tester,Senior,title_inferred,Tester,source_field,"MONEY Forward Vietnam Co.,Ltd",moneyforwardvietnamcoltd,"[""Hà Nội"", ""TP. Hồ Chí Minh""]",Hà Nội,Hà Nội | TP. Hồ Chí Minh,Hybrid,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-28 08:36:04,2025-08-28,"[""IT Services / Software""]",IT Services / Software,job_domain/title/skills/company,[],"[""Tester Qa Qc Ci"", ""Cd Postman Automation Test English""]",2
itv_00017,https://itviec.com/it-jobs?job_selected=lead-senior-qa-qc-automation-tester-money-forward-vietnam-co-ltd-4457,itv,Lead/Senior QA QC Automation Tester,QA Engineer / Tester,Senior,Tester,Senior,title_inferred,Tester,source_field,"MONEY Forward Vietnam Co.,Ltd",moneyforwardvietnamcoltd,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-28 08:36:11,2025-08-28,[],IT Services / Software,fallback,[],"[""Automation"", ""Test"", ""Postman"", ""Playwright"", ""Selenium"", ""Tester"", ""Qa"", ""Qc""]",8
itv_00018,https://itviec.com/it-jobs?job_selected=truong-phong-van-hanh-ha-tang-dien-toan-dam-may-pvcombank-5703,itv,Trưởng Phòng Vận Hành Hạ Tầng & điện toán đám mây,Trưởng Phòng Vận Hành Hạ Tầng & điện toán đám mây,Manager,Others,Manager,title_inferred,DevOps,source_field,Pvcombank,pvcombank,"[""Hà Nội""]",Hà Nội,Hà Nội,Unspecified,,You'll love it,,,VND,Unspecified,,,True,FX:VND=1.0,2025-08-28 00:36:17,2025-08-28,"[""Banking""]",Banking,job_domain/title/skills/company,"[""Banking""]","[""Cloud"", ""English"", ""Team"", ""Management""]",4
itv_00019,https://itviec.com/it-jobs?job_selected=mobile-developer-swift-kotlin-ivc-isb-vietnam-0330,itv,Mobile Developer (Swift/ Kotlin),Mobile Developer,Unspecified,Developer,Unknown,title_inferred,Developer,source_field,IVC (ISB Vietnam),ivcisbvietnam,"[""TP. Hồ Chí Minh""]",TP. Hồ Chí Minh,TP. Hồ Chí Minh,Unspecified,,"600 - 1,500 USD",600.0,1500.0,USD,month,15834000.0,39585000.0,False,FX:USD=26390,2025-08-28 00:36:22,2025-08-28,"[""Consulting / Outsourcing"", ""IT Services / Software""]",Consulting / Outsourcing,job_domain/title/skills/company,"[""Outsourcing/Consulting""]","[""Swift"", ""Japanese"", ""Angular"", ""English"", ""Kotlin""]",5
